result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size      228, 1140409 req, miss ratio 0.6696, byte miss ratio 0.6696
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size      684, 1140409 req, miss ratio 0.5878, byte miss ratio 0.5878
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size     2280, 1140409 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size     6842, 1140409 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size    22808, 1140409 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size    45616, 1140409 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size    91233, 1140409 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns17470.oracleGeneral.zst FIFO cache size   182466, 1140409 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size      228, 1140409 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size      684, 1140409 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size     2280, 1140409 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size     6842, 1140409 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size    22808, 1140409 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size    45616, 1140409 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size    91233, 1140409 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns17470.oracleGeneral.zst Cacheus cache size   182466, 1140409 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size      228, 1140409 req, miss ratio 0.5864, byte miss ratio 0.5864
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size      684, 1140409 req, miss ratio 0.5549, byte miss ratio 0.5549
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size     2280, 1140409 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size     6842, 1140409 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size    22808, 1140409 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size    45616, 1140409 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size    91233, 1140409 req, miss ratio 0.2105, byte miss ratio 0.2105
result/tencentBlock.ns17470.oracleGeneral.zst clock2 cache size   182466, 1140409 req, miss ratio 0.2002, byte miss ratio 0.2002
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size      228, 1140409 req, miss ratio 0.6068, byte miss ratio 0.6068
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size      684, 1140409 req, miss ratio 0.5725, byte miss ratio 0.5725
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size     2280, 1140409 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size     6842, 1140409 req, miss ratio 0.4588, byte miss ratio 0.4588
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size    22808, 1140409 req, miss ratio 0.3433, byte miss ratio 0.3433
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size    45616, 1140409 req, miss ratio 0.2437, byte miss ratio 0.2437
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size    91233, 1140409 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns17470.oracleGeneral.zst LIRS cache size   182466, 1140409 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size      228, 1140409 req, miss ratio 0.5835, byte miss ratio 0.5835
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size      684, 1140409 req, miss ratio 0.5562, byte miss ratio 0.5562
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size     2280, 1140409 req, miss ratio 0.5105, byte miss ratio 0.5105
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size     6842, 1140409 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size    22808, 1140409 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size    45616, 1140409 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size    91233, 1140409 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns17470.oracleGeneral.zst LHD cache size   182466, 1140409 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size      228, 1140409 req, miss ratio 0.5860, byte miss ratio 0.5860
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size      684, 1140409 req, miss ratio 0.5554, byte miss ratio 0.5554
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size     2280, 1140409 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size     6842, 1140409 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size    22808, 1140409 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size    45616, 1140409 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size    91233, 1140409 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns17470.oracleGeneral.zst LeCaR cache size   182466, 1140409 req, miss ratio 0.2000, byte miss ratio 0.2000
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size      228, 1140409 req, miss ratio 0.5962, byte miss ratio 0.5962
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size      684, 1140409 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size     2280, 1140409 req, miss ratio 0.5162, byte miss ratio 0.5162
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size     6842, 1140409 req, miss ratio 0.4797, byte miss ratio 0.4797
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size    22808, 1140409 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size    45616, 1140409 req, miss ratio 0.2864, byte miss ratio 0.2864
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size    91233, 1140409 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns17470.oracleGeneral.zst LRU cache size   182466, 1140409 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns17470.oracleGeneral.zst S3FIFO-1 cache size      228, 1140409 req, miss ratio 0.5842, byte miss ratio 0.5842
result/tencentBlock.ns17470.oracleGeneral.zst S3FIFO-1 cache size      684, 1140409 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns17470.oracleGeneral.zst S3FIFO-1 cache size     2280, 1140409 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns17470.oracleGeneral.zst S3FIFO-1 cache size     6842, 1140409 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns17470.oracleGeneral.zst S3FIFO-1 cache size    22808, 1140409 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns17470.oracleGeneral.zst S3FIFO-1 cache size    45616, 1140409 req, miss ratio 0.2482, byte miss ratio 0.2482
