result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size      265, 1537865 req, miss ratio 0.5816, byte miss ratio 0.5816
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size      797, 1537865 req, miss ratio 0.5756, byte miss ratio 0.5756
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size     2657, 1537865 req, miss ratio 0.5710, byte miss ratio 0.5710
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size     7973, 1537865 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size    26579, 1537865 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size    53159, 1537865 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size   106318, 1537865 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns6971.oracleGeneral.zst LHD cache size   212636, 1537865 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size      265, 1537865 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size      797, 1537865 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size     2657, 1537865 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size     7973, 1537865 req, miss ratio 0.5664, byte miss ratio 0.5664
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size    26579, 1537865 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size    53159, 1537865 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size   106318, 1537865 req, miss ratio 0.2786, byte miss ratio 0.2786
result/tencentBlock.ns6971.oracleGeneral.zst Cacheus cache size   212636, 1537865 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size      265, 1537865 req, miss ratio 0.6266, byte miss ratio 0.6266
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size      797, 1537865 req, miss ratio 0.5933, byte miss ratio 0.5933
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size     2657, 1537865 req, miss ratio 0.5773, byte miss ratio 0.5773
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size     7973, 1537865 req, miss ratio 0.5678, byte miss ratio 0.5678
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size    26579, 1537865 req, miss ratio 0.5400, byte miss ratio 0.5400
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size    53159, 1537865 req, miss ratio 0.5072, byte miss ratio 0.5072
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size   106318, 1537865 req, miss ratio 0.3192, byte miss ratio 0.3192
result/tencentBlock.ns6971.oracleGeneral.zst FIFO cache size   212636, 1537865 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns6971.oracleGeneral.zst S3FIFO-1 cache size      265, 1537865 req, miss ratio 0.5778, byte miss ratio 0.5778
result/tencentBlock.ns6971.oracleGeneral.zst S3FIFO-1 cache size      797, 1537865 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns6971.oracleGeneral.zst S3FIFO-1 cache size     2657, 1537865 req, miss ratio 0.5711, byte miss ratio 0.5711
result/tencentBlock.ns6971.oracleGeneral.zst S3FIFO-1 cache size     7973, 1537865 req, miss ratio 0.5681, byte miss ratio 0.5681
