result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size      248, 1199336 req, miss ratio 0.6065, byte miss ratio 0.6065
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size      744, 1199336 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size     2480, 1199336 req, miss ratio 0.5974, byte miss ratio 0.5974
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size     7442, 1199336 req, miss ratio 0.5960, byte miss ratio 0.5960
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size    24807, 1199336 req, miss ratio 0.5229, byte miss ratio 0.5229
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size    49615, 1199336 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size    99231, 1199336 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns16038.oracleGeneral.zst LRU cache size   198463, 1199336 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size      248, 1199336 req, miss ratio 0.6731, byte miss ratio 0.6731
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size      744, 1199336 req, miss ratio 0.6544, byte miss ratio 0.6544
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size     2480, 1199336 req, miss ratio 0.6114, byte miss ratio 0.6114
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size     7442, 1199336 req, miss ratio 0.5874, byte miss ratio 0.5874
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size    24807, 1199336 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size    49615, 1199336 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size    99231, 1199336 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns16038.oracleGeneral.zst LIRS cache size   198463, 1199336 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size      248, 1199336 req, miss ratio 0.6028, byte miss ratio 0.6028
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size      744, 1199336 req, miss ratio 0.5995, byte miss ratio 0.5995
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size     2480, 1199336 req, miss ratio 0.5968, byte miss ratio 0.5968
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size     7442, 1199336 req, miss ratio 0.5958, byte miss ratio 0.5958
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size    24807, 1199336 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size    49615, 1199336 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size    99231, 1199336 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns16038.oracleGeneral.zst clock2 cache size   198463, 1199336 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns16038.oracleGeneral.zst LHD cache size      248, 1199336 req, miss ratio 0.6088, byte miss ratio 0.6088
result/tencentBlock.ns16038.oracleGeneral.zst LHD cache size      744, 1199336 req, miss ratio 0.6001, byte miss ratio 0.6001
result/tencentBlock.ns16038.oracleGeneral.zst LHD cache size     2480, 1199336 req, miss ratio 0.5966, byte miss ratio 0.5966
result/tencentBlock.ns16038.oracleGeneral.zst LHD cache size     7442, 1199336 req, miss ratio 0.5939, byte miss ratio 0.5939
result/tencentBlock.ns16038.oracleGeneral.zst LHD cache size    24807, 1199336 req, miss ratio 0.5217, byte miss ratio 0.5217
