result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size      229, 2047539 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size      687, 2047539 req, miss ratio 0.3672, byte miss ratio 0.3672
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size     2291, 2047539 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size     6874, 2047539 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size    22915, 2047539 req, miss ratio 0.2184, byte miss ratio 0.2184
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size    45830, 2047539 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size    91660, 2047539 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns14276.oracleGeneral.zst FIFO cache size   183320, 2047539 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size      229, 2047539 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size      687, 2047539 req, miss ratio 0.3013, byte miss ratio 0.3013
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size     2291, 2047539 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size     6874, 2047539 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size    22915, 2047539 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size    45830, 2047539 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns14276.oracleGeneral.zst S3FIFO-1 cache size    91660, 2047539 req, miss ratio 0.1194, byte miss ratio 0.1194
