result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size      226, 14654678 req, miss ratio 0.9384, byte miss ratio 0.9384
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size      679, 14654678 req, miss ratio 0.9078, byte miss ratio 0.9078
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size     2263, 14654678 req, miss ratio 0.7738, byte miss ratio 0.7738
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size     6790, 14654678 req, miss ratio 0.4029, byte miss ratio 0.4029
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size    22633, 14654678 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size    45267, 14654678 req, miss ratio 0.0740, byte miss ratio 0.0740
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size    90534, 14654678 req, miss ratio 0.0420, byte miss ratio 0.0420
result/tencentBlock.ns12548.oracleGeneral.zst LHD cache size   181069, 14654678 req, miss ratio 0.0172, byte miss ratio 0.0172
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size      226, 14654678 req, miss ratio 0.9289, byte miss ratio 0.9289
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size      679, 14654678 req, miss ratio 0.8991, byte miss ratio 0.8991
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size     2263, 14654678 req, miss ratio 0.8344, byte miss ratio 0.8344
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size     6790, 14654678 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size    22633, 14654678 req, miss ratio 0.1415, byte miss ratio 0.1415
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size    45267, 14654678 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size    90534, 14654678 req, miss ratio 0.0401, byte miss ratio 0.0401
result/tencentBlock.ns12548.oracleGeneral.zst Cacheus cache size   181069, 14654678 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size      226, 14654678 req, miss ratio 0.9283, byte miss ratio 0.9283
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size      679, 14654678 req, miss ratio 0.8621, byte miss ratio 0.8621
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size     2263, 14654678 req, miss ratio 0.6951, byte miss ratio 0.6951
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size     6790, 14654678 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size    22633, 14654678 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size    45267, 14654678 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size    90534, 14654678 req, miss ratio 0.0429, byte miss ratio 0.0429
result/tencentBlock.ns12548.oracleGeneral.zst S3FIFO-1 cache size   181069, 14654678 req, miss ratio 0.0166, byte miss ratio 0.0166
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size      226, 14654678 req, miss ratio 0.9283, byte miss ratio 0.9283
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size      679, 14654678 req, miss ratio 0.8599, byte miss ratio 0.8599
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size     2263, 14654678 req, miss ratio 0.7022, byte miss ratio 0.7022
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size     6790, 14654678 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size    22633, 14654678 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size    45267, 14654678 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size    90534, 14654678 req, miss ratio 0.0455, byte miss ratio 0.0455
result/tencentBlock.ns12548.oracleGeneral.zst ARC cache size   181069, 14654678 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size      226, 14654678 req, miss ratio 0.9409, byte miss ratio 0.9409
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size      679, 14654678 req, miss ratio 0.9399, byte miss ratio 0.9399
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size     2263, 14654678 req, miss ratio 0.9043, byte miss ratio 0.9043
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size     6790, 14654678 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size    22633, 14654678 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size    45267, 14654678 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size    90534, 14654678 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns12548.oracleGeneral.zst Clock cache size   181069, 14654678 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size      226, 14654678 req, miss ratio 0.9407, byte miss ratio 0.9407
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size      679, 14654678 req, miss ratio 0.9391, byte miss ratio 0.9391
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size     2263, 14654678 req, miss ratio 0.9006, byte miss ratio 0.9006
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size     6790, 14654678 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size    22633, 14654678 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size    45267, 14654678 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size    90534, 14654678 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns12548.oracleGeneral.zst clock2 cache size   181069, 14654678 req, miss ratio 0.0166, byte miss ratio 0.0166
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size      226, 14654678 req, miss ratio 0.9392, byte miss ratio 0.9392
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size      679, 14654678 req, miss ratio 0.9382, byte miss ratio 0.9382
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size     2263, 14654678 req, miss ratio 0.8864, byte miss ratio 0.8864
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size     6790, 14654678 req, miss ratio 0.4968, byte miss ratio 0.4968
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size    22633, 14654678 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size    45267, 14654678 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size    90534, 14654678 req, miss ratio 0.0469, byte miss ratio 0.0469
result/tencentBlock.ns12548.oracleGeneral.zst LeCaR cache size   181069, 14654678 req, miss ratio 0.0166, byte miss ratio 0.0166
result/tencentBlock.ns12548.oracleGeneral.zst LIRS cache size      226, 14654678 req, miss ratio 0.9269, byte miss ratio 0.9269
result/tencentBlock.ns12548.oracleGeneral.zst LIRS cache size      679, 14654678 req, miss ratio 0.8580, byte miss ratio 0.8580
result/tencentBlock.ns12548.oracleGeneral.zst LIRS cache size     2263, 14654678 req, miss ratio 0.6860, byte miss ratio 0.6860
result/tencentBlock.ns12548.oracleGeneral.zst LIRS cache size     6790, 14654678 req, miss ratio 0.3343, byte miss ratio 0.3343
