result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size      164, 3917997 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size      494, 3917997 req, miss ratio 0.2988, byte miss ratio 0.2988
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size     1649, 3917997 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size     4948, 3917997 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size    16495, 3917997 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size    32990, 3917997 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size    65980, 3917997 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns14174.oracleGeneral.zst Cacheus cache size   131961, 3917997 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size      164, 3917997 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size      494, 3917997 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size     1649, 3917997 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size     4948, 3917997 req, miss ratio 0.2502, byte miss ratio 0.2502
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size    16495, 3917997 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size    32990, 3917997 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size    65980, 3917997 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns14174.oracleGeneral.zst clock2 cache size   131961, 3917997 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size      164, 3917997 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size      494, 3917997 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size     1649, 3917997 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size     4948, 3917997 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size    16495, 3917997 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size    32990, 3917997 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size    65980, 3917997 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns14174.oracleGeneral.zst LHD cache size   131961, 3917997 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size      164, 3917997 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size      494, 3917997 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size     1649, 3917997 req, miss ratio 0.2853, byte miss ratio 0.2853
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size     4948, 3917997 req, miss ratio 0.2496, byte miss ratio 0.2496
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size    16495, 3917997 req, miss ratio 0.2018, byte miss ratio 0.2018
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size    32990, 3917997 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size    65980, 3917997 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns14174.oracleGeneral.zst Clock cache size   131961, 3917997 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size      164, 3917997 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size      494, 3917997 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size     1649, 3917997 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size     4948, 3917997 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size    16495, 3917997 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size    32990, 3917997 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns14174.oracleGeneral.zst ARC cache size    65980, 3917997 req, miss ratio 0.0862, byte miss ratio 0.0862
