result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size      241, 2015815 req, miss ratio 0.6512, byte miss ratio 0.6512
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size      725, 2015815 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size     2419, 2015815 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size     7257, 2015815 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size    24192, 2015815 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size    48385, 2015815 req, miss ratio 0.2904, byte miss ratio 0.2904
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size    96770, 2015815 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns14283.oracleGeneral.zst FIFO cache size   193540, 2015815 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size      241, 2015815 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size      725, 2015815 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size     2419, 2015815 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size     7257, 2015815 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size    24192, 2015815 req, miss ratio 0.3100, byte miss ratio 0.3100
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size    48385, 2015815 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size    96770, 2015815 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns14283.oracleGeneral.zst Cacheus cache size   193540, 2015815 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size      241, 2015815 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size      725, 2015815 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size     2419, 2015815 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size     7257, 2015815 req, miss ratio 0.3477, byte miss ratio 0.3477
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size    24192, 2015815 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size    48385, 2015815 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size    96770, 2015815 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns14283.oracleGeneral.zst LeCaR cache size   193540, 2015815 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size      241, 2015815 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size      725, 2015815 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size     2419, 2015815 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size     7257, 2015815 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size    24192, 2015815 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size    48385, 2015815 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size    96770, 2015815 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns14283.oracleGeneral.zst clock2 cache size   193540, 2015815 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size      241, 2015815 req, miss ratio 0.4866, byte miss ratio 0.4866
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size      725, 2015815 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size     2419, 2015815 req, miss ratio 0.3555, byte miss ratio 0.3555
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size     7257, 2015815 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size    24192, 2015815 req, miss ratio 0.3020, byte miss ratio 0.3020
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size    48385, 2015815 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size    96770, 2015815 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns14283.oracleGeneral.zst ARC cache size   193540, 2015815 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size      241, 2015815 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size      725, 2015815 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size     2419, 2015815 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size     7257, 2015815 req, miss ratio 0.3508, byte miss ratio 0.3508
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size    24192, 2015815 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size    48385, 2015815 req, miss ratio 0.2735, byte miss ratio 0.2735
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size    96770, 2015815 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns14283.oracleGeneral.zst Clock cache size   193540, 2015815 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size      241, 2015815 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size      725, 2015815 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size     2419, 2015815 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size     7257, 2015815 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size    24192, 2015815 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size    48385, 2015815 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size    96770, 2015815 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns14283.oracleGeneral.zst S3FIFO-1 cache size   193540, 2015815 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns14283.oracleGeneral.zst LRU cache size      241, 2015815 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns14283.oracleGeneral.zst LRU cache size      725, 2015815 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns14283.oracleGeneral.zst LRU cache size     2419, 2015815 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns14283.oracleGeneral.zst LRU cache size     7257, 2015815 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns14283.oracleGeneral.zst LRU cache size    24192, 2015815 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns14283.oracleGeneral.zst LRU cache size    48385, 2015815 req, miss ratio 0.2731, byte miss ratio 0.2731
