result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size      995, 5920770 req, miss ratio 0.5285, byte miss ratio 0.5285
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size     2986, 5920770 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size     9956, 5920770 req, miss ratio 0.4180, byte miss ratio 0.4180
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size    29869, 5920770 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size    99564, 5920770 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size   199129, 5920770 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size   398259, 5920770 req, miss ratio 0.1846, byte miss ratio 0.1846
result/tencentBlock.ns19990.oracleGeneral.zst LIRS cache size   796519, 5920770 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size      995, 5920770 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size     2986, 5920770 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size     9956, 5920770 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size    29869, 5920770 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size    99564, 5920770 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size   199129, 5920770 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size   398259, 5920770 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns19990.oracleGeneral.zst Clock cache size   796519, 5920770 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size      995, 5920770 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size     2986, 5920770 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size     9956, 5920770 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size    29869, 5920770 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size    99564, 5920770 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size   199129, 5920770 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size   398259, 5920770 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns19990.oracleGeneral.zst FIFO cache size   796519, 5920770 req, miss ratio 0.1798, byte miss ratio 0.1798
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size      995, 5920770 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size     2986, 5920770 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size     9956, 5920770 req, miss ratio 0.4083, byte miss ratio 0.4083
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size    29869, 5920770 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size    99564, 5920770 req, miss ratio 0.2619, byte miss ratio 0.2619
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size   199129, 5920770 req, miss ratio 0.2036, byte miss ratio 0.2036
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size   398259, 5920770 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns19990.oracleGeneral.zst LHD cache size   796519, 5920770 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns19990.oracleGeneral.zst ARC cache size      995, 5920770 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns19990.oracleGeneral.zst ARC cache size     2986, 5920770 req, miss ratio 0.4477, byte miss ratio 0.4477
result/tencentBlock.ns19990.oracleGeneral.zst ARC cache size     9956, 5920770 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns19990.oracleGeneral.zst ARC cache size    29869, 5920770 req, miss ratio 0.3739, byte miss ratio 0.3739
