result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size      779, 1648150 req, miss ratio 0.6731, byte miss ratio 0.6731
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size     2337, 1648150 req, miss ratio 0.6699, byte miss ratio 0.6699
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size     7790, 1648150 req, miss ratio 0.6682, byte miss ratio 0.6682
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size    23370, 1648150 req, miss ratio 0.6406, byte miss ratio 0.6406
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size    77901, 1648150 req, miss ratio 0.5964, byte miss ratio 0.5964
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size   155802, 1648150 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size   311604, 1648150 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns13262.oracleGeneral.zst Clock cache size   623208, 1648150 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size      779, 1648150 req, miss ratio 0.6705, byte miss ratio 0.6705
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size     2337, 1648150 req, miss ratio 0.6686, byte miss ratio 0.6686
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size     7790, 1648150 req, miss ratio 0.6659, byte miss ratio 0.6659
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size    23370, 1648150 req, miss ratio 0.6259, byte miss ratio 0.6259
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size    77901, 1648150 req, miss ratio 0.5534, byte miss ratio 0.5534
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size   155802, 1648150 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size   311604, 1648150 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns13262.oracleGeneral.zst Cacheus cache size   623208, 1648150 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size      779, 1648150 req, miss ratio 0.6737, byte miss ratio 0.6737
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size     2337, 1648150 req, miss ratio 0.6702, byte miss ratio 0.6702
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size     7790, 1648150 req, miss ratio 0.6685, byte miss ratio 0.6685
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size    23370, 1648150 req, miss ratio 0.6384, byte miss ratio 0.6384
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size    77901, 1648150 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size   155802, 1648150 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size   311604, 1648150 req, miss ratio 0.4856, byte miss ratio 0.4856
result/tencentBlock.ns13262.oracleGeneral.zst LRU cache size   623208, 1648150 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size      779, 1648150 req, miss ratio 0.6707, byte miss ratio 0.6707
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size     2337, 1648150 req, miss ratio 0.6689, byte miss ratio 0.6689
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size     7790, 1648150 req, miss ratio 0.6668, byte miss ratio 0.6668
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size    23370, 1648150 req, miss ratio 0.6163, byte miss ratio 0.6163
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size    77901, 1648150 req, miss ratio 0.5568, byte miss ratio 0.5568
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size   155802, 1648150 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size   311604, 1648150 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns13262.oracleGeneral.zst ARC cache size   623208, 1648150 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns13262.oracleGeneral.zst clock2 cache size      779, 1648150 req, miss ratio 0.6723, byte miss ratio 0.6723
