result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size      438, 3640075 req, miss ratio 0.6624, byte miss ratio 0.6624
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size     1314, 3640075 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size     4380, 3640075 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size    13141, 3640075 req, miss ratio 0.3617, byte miss ratio 0.3617
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size    43806, 3640075 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size    87613, 3640075 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size   175226, 3640075 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns6261.oracleGeneral.zst FIFO cache size   350452, 3640075 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size      438, 3640075 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size     1314, 3640075 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size     4380, 3640075 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size    13141, 3640075 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size    43806, 3640075 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size    87613, 3640075 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size   175226, 3640075 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns6261.oracleGeneral.zst Cacheus cache size   350452, 3640075 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size      438, 3640075 req, miss ratio 0.5765, byte miss ratio 0.5765
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size     1314, 3640075 req, miss ratio 0.4837, byte miss ratio 0.4837
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size     4380, 3640075 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size    13141, 3640075 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size    43806, 3640075 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size    87613, 3640075 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size   175226, 3640075 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns6261.oracleGeneral.zst LRU cache size   350452, 3640075 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size      438, 3640075 req, miss ratio 0.5580, byte miss ratio 0.5580
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size     1314, 3640075 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size     4380, 3640075 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size    13141, 3640075 req, miss ratio 0.3267, byte miss ratio 0.3267
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size    43806, 3640075 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size    87613, 3640075 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size   175226, 3640075 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns6261.oracleGeneral.zst ARC cache size   350452, 3640075 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns6261.oracleGeneral.zst Clock cache size      438, 3640075 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns6261.oracleGeneral.zst Clock cache size     1314, 3640075 req, miss ratio 0.4784, byte miss ratio 0.4784
