result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size      387, 3181974 req, miss ratio 0.6473, byte miss ratio 0.6473
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size     1163, 3181974 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size     3879, 3181974 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size    11639, 3181974 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size    38799, 3181974 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size    77598, 3181974 req, miss ratio 0.3266, byte miss ratio 0.3266
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size   155196, 3181974 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns10689.oracleGeneral.zst FIFO cache size   310393, 3181974 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size      387, 3181974 req, miss ratio 0.5285, byte miss ratio 0.5285
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size     1163, 3181974 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size     3879, 3181974 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size    11639, 3181974 req, miss ratio 0.4370, byte miss ratio 0.4370
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size    38799, 3181974 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size    77598, 3181974 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size   155196, 3181974 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns10689.oracleGeneral.zst LeCaR cache size   310393, 3181974 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size      387, 3181974 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size     1163, 3181974 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size     3879, 3181974 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size    11639, 3181974 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size    38799, 3181974 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size    77598, 3181974 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size   155196, 3181974 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns10689.oracleGeneral.zst LHD cache size   310393, 3181974 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size      387, 3181974 req, miss ratio 0.5290, byte miss ratio 0.5290
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size     1163, 3181974 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size     3879, 3181974 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size    11639, 3181974 req, miss ratio 0.4332, byte miss ratio 0.4332
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size    38799, 3181974 req, miss ratio 0.3811, byte miss ratio 0.3811
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size    77598, 3181974 req, miss ratio 0.3014, byte miss ratio 0.3014
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size   155196, 3181974 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns10689.oracleGeneral.zst clock2 cache size   310393, 3181974 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size      387, 3181974 req, miss ratio 0.5447, byte miss ratio 0.5447
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size     1163, 3181974 req, miss ratio 0.5009, byte miss ratio 0.5009
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size     3879, 3181974 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size    11639, 3181974 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size    38799, 3181974 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size    77598, 3181974 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns10689.oracleGeneral.zst LRU cache size   155196, 3181974 req, miss ratio 0.1662, byte miss ratio 0.1662
