result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size      214, 1415808 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size      643, 1415808 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size     2144, 1415808 req, miss ratio 0.5057, byte miss ratio 0.5057
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size     6434, 1415808 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size    21448, 1415808 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size    42897, 1415808 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size    85794, 1415808 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns14233.oracleGeneral.zst Cacheus cache size   171588, 1415808 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size      214, 1415808 req, miss ratio 0.5450, byte miss ratio 0.5450
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size      643, 1415808 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size     2144, 1415808 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size     6434, 1415808 req, miss ratio 0.4630, byte miss ratio 0.4630
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size    21448, 1415808 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size    42897, 1415808 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size    85794, 1415808 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns14233.oracleGeneral.zst Clock cache size   171588, 1415808 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size      214, 1415808 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size      643, 1415808 req, miss ratio 0.5236, byte miss ratio 0.5236
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size     2144, 1415808 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size     6434, 1415808 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size    21448, 1415808 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size    42897, 1415808 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size    85794, 1415808 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-1 cache size   171588, 1415808 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size      214, 1415808 req, miss ratio 0.5401, byte miss ratio 0.5401
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size      643, 1415808 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size     2144, 1415808 req, miss ratio 0.5145, byte miss ratio 0.5145
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size     6434, 1415808 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size    21448, 1415808 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size    42897, 1415808 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size    85794, 1415808 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns14233.oracleGeneral.zst LHD cache size   171588, 1415808 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size      214, 1415808 req, miss ratio 0.5300, byte miss ratio 0.5300
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size      643, 1415808 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size     2144, 1415808 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size     6434, 1415808 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size    21448, 1415808 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size    42897, 1415808 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size    85794, 1415808 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns14233.oracleGeneral.zst ARC cache size   171588, 1415808 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size      214, 1415808 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size      643, 1415808 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size     2144, 1415808 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size     6434, 1415808 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size    21448, 1415808 req, miss ratio 0.3229, byte miss ratio 0.3229
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size    42897, 1415808 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size    85794, 1415808 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns14233.oracleGeneral.zst clock2 cache size   171588, 1415808 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size      214, 1415808 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size      643, 1415808 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size     2144, 1415808 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size     6434, 1415808 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size    21448, 1415808 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size    42897, 1415808 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size    85794, 1415808 req, miss ratio 0.1739, byte miss ratio 0.1739
result/tencentBlock.ns14233.oracleGeneral.zst LeCaR cache size   171588, 1415808 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size      214, 1415808 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size      643, 1415808 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size     2144, 1415808 req, miss ratio 0.5311, byte miss ratio 0.5311
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size     6434, 1415808 req, miss ratio 0.3988, byte miss ratio 0.3988
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size    21448, 1415808 req, miss ratio 0.2882, byte miss ratio 0.2882
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size    42897, 1415808 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size    85794, 1415808 req, miss ratio 0.1636, byte miss ratio 0.1636
result/tencentBlock.ns14233.oracleGeneral.zst LIRS cache size   171588, 1415808 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size      214, 1415808 req, miss ratio 0.5511, byte miss ratio 0.5511
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size      643, 1415808 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size     2144, 1415808 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size     6434, 1415808 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size    21448, 1415808 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size    42897, 1415808 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size    85794, 1415808 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns14233.oracleGeneral.zst LRU cache size   171588, 1415808 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size      214, 1415808 req, miss ratio 0.6663, byte miss ratio 0.6663
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size      643, 1415808 req, miss ratio 0.5719, byte miss ratio 0.5719
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size     2144, 1415808 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size     6434, 1415808 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size    21448, 1415808 req, miss ratio 0.3896, byte miss ratio 0.3896
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size    42897, 1415808 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size    85794, 1415808 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns14233.oracleGeneral.zst FIFO cache size   171588, 1415808 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-d-1 cache size      214, 1415808 req, miss ratio 0.5285, byte miss ratio 0.5285
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-d-1 cache size      643, 1415808 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-d-1 cache size     2144, 1415808 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-d-1 cache size     6434, 1415808 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns14233.oracleGeneral.zst S3FIFO-d-1 cache size    21448, 1415808 req, miss ratio 0.3023, byte miss ratio 0.3023
