result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size      170, 1497778 req, miss ratio 0.6177, byte miss ratio 0.6177
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size      510, 1497778 req, miss ratio 0.5331, byte miss ratio 0.5331
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size     1701, 1497778 req, miss ratio 0.4968, byte miss ratio 0.4968
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size     5103, 1497778 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size    17011, 1497778 req, miss ratio 0.4421, byte miss ratio 0.4421
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size    34022, 1497778 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size    68045, 1497778 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns9441.oracleGeneral.zst FIFO cache size   136090, 1497778 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size      170, 1497778 req, miss ratio 0.5026, byte miss ratio 0.5026
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size      510, 1497778 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size     1701, 1497778 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size     5103, 1497778 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size    17011, 1497778 req, miss ratio 0.4129, byte miss ratio 0.4129
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size    34022, 1497778 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size    68045, 1497778 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns9441.oracleGeneral.zst S3FIFO-1 cache size   136090, 1497778 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns9441.oracleGeneral.zst LHD cache size      170, 1497778 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns9441.oracleGeneral.zst LHD cache size      510, 1497778 req, miss ratio 0.4901, byte miss ratio 0.4901
