result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size      140, 1120823 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size      421, 1120823 req, miss ratio 0.5509, byte miss ratio 0.5509
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size     1405, 1120823 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size     4215, 1120823 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size    14051, 1120823 req, miss ratio 0.5349, byte miss ratio 0.5349
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size    28102, 1120823 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size    56204, 1120823 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns15456.oracleGeneral.zst Clock cache size   112409, 1120823 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size      140, 1120823 req, miss ratio 0.5789, byte miss ratio 0.5789
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size      421, 1120823 req, miss ratio 0.5513, byte miss ratio 0.5513
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size     1405, 1120823 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size     4215, 1120823 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size    14051, 1120823 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size    28102, 1120823 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size    56204, 1120823 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns15456.oracleGeneral.zst LHD cache size   112409, 1120823 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size      140, 1120823 req, miss ratio 0.5564, byte miss ratio 0.5564
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size      421, 1120823 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size     1405, 1120823 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size     4215, 1120823 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size    14051, 1120823 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size    28102, 1120823 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size    56204, 1120823 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns15456.oracleGeneral.zst ARC cache size   112409, 1120823 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size      140, 1120823 req, miss ratio 0.5625, byte miss ratio 0.5625
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size      421, 1120823 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size     1405, 1120823 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size     4215, 1120823 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size    14051, 1120823 req, miss ratio 0.5348, byte miss ratio 0.5348
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size    28102, 1120823 req, miss ratio 0.4514, byte miss ratio 0.4514
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size    56204, 1120823 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns15456.oracleGeneral.zst LeCaR cache size   112409, 1120823 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size      140, 1120823 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size      421, 1120823 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size     1405, 1120823 req, miss ratio 0.5418, byte miss ratio 0.5418
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size     4215, 1120823 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size    14051, 1120823 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size    28102, 1120823 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size    56204, 1120823 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns15456.oracleGeneral.zst clock2 cache size   112409, 1120823 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns15456.oracleGeneral.zst Cacheus cache size      140, 1120823 req, miss ratio 0.5582, byte miss ratio 0.5582
result/tencentBlock.ns15456.oracleGeneral.zst Cacheus cache size      421, 1120823 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns15456.oracleGeneral.zst Cacheus cache size     1405, 1120823 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns15456.oracleGeneral.zst Cacheus cache size     4215, 1120823 req, miss ratio 0.5359, byte miss ratio 0.5359
