result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size      194, 4817572 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size      582, 4817572 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size     1941, 4817572 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size     5825, 4817572 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size    19417, 4817572 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size    38834, 4817572 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size    77668, 4817572 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns14824.oracleGeneral.zst Cacheus cache size   155336, 4817572 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size      194, 4817572 req, miss ratio 0.4200, byte miss ratio 0.4200
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size      582, 4817572 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size     1941, 4817572 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size     5825, 4817572 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size    19417, 4817572 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size    38834, 4817572 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size    77668, 4817572 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns14824.oracleGeneral.zst FIFO cache size   155336, 4817572 req, miss ratio 0.0524, byte miss ratio 0.0524
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size      194, 4817572 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size      582, 4817572 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size     1941, 4817572 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size     5825, 4817572 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size    19417, 4817572 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size    38834, 4817572 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size    77668, 4817572 req, miss ratio 0.0597, byte miss ratio 0.0597
result/tencentBlock.ns14824.oracleGeneral.zst LHD cache size   155336, 4817572 req, miss ratio 0.0412, byte miss ratio 0.0412
result/tencentBlock.ns14824.oracleGeneral.zst LIRS cache size      194, 4817572 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns14824.oracleGeneral.zst LIRS cache size      582, 4817572 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns14824.oracleGeneral.zst LIRS cache size     1941, 4817572 req, miss ratio 0.2405, byte miss ratio 0.2405
