result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size      496, 4489783 req, miss ratio 0.6433, byte miss ratio 0.6433
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size     1489, 4489783 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size     4963, 4489783 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size    14890, 4489783 req, miss ratio 0.2401, byte miss ratio 0.2401
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size    49634, 4489783 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size    99269, 4489783 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size   198538, 4489783 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns19152.oracleGeneral.zst LHD cache size   397077, 4489783 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size      496, 4489783 req, miss ratio 0.6509, byte miss ratio 0.6509
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size     1489, 4489783 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size     4963, 4489783 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size    14890, 4489783 req, miss ratio 0.2507, byte miss ratio 0.2507
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size    49634, 4489783 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size    99269, 4489783 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size   198538, 4489783 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns19152.oracleGeneral.zst Clock cache size   397077, 4489783 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns19152.oracleGeneral.zst LeCaR cache size      496, 4489783 req, miss ratio 0.6509, byte miss ratio 0.6509
result/tencentBlock.ns19152.oracleGeneral.zst LeCaR cache size     1489, 4489783 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns19152.oracleGeneral.zst LeCaR cache size     4963, 4489783 req, miss ratio 0.3043, byte miss ratio 0.3043
