result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size      948, 7071149 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size     2846, 7071149 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size     9488, 7071149 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size    28465, 7071149 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size    94886, 7071149 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size   189772, 7071149 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size   379545, 7071149 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns2637.oracleGeneral.zst Cacheus cache size   759091, 7071149 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size      948, 7071149 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size     2846, 7071149 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size     9488, 7071149 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size    28465, 7071149 req, miss ratio 0.2171, byte miss ratio 0.2171
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size    94886, 7071149 req, miss ratio 0.2018, byte miss ratio 0.2018
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size   189772, 7071149 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size   379545, 7071149 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns2637.oracleGeneral.zst Clock cache size   759091, 7071149 req, miss ratio 0.1368, byte miss ratio 0.1368
