result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size      128, 1277022 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size      385, 1277022 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size     1286, 1277022 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size     3858, 1277022 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size    12860, 1277022 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size    25721, 1277022 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size    51443, 1277022 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns11275.oracleGeneral.zst LHD cache size   102886, 1277022 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size      128, 1277022 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size      385, 1277022 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size     1286, 1277022 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size     3858, 1277022 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size    12860, 1277022 req, miss ratio 0.3793, byte miss ratio 0.3793
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size    25721, 1277022 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size    51443, 1277022 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns11275.oracleGeneral.zst clock2 cache size   102886, 1277022 req, miss ratio 0.1116, byte miss ratio 0.1116
