result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size      441, 9711446 req, miss ratio 0.3481, byte miss ratio 0.3481
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size     1324, 9711446 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size     4415, 9711446 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size    13247, 9711446 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size    44157, 9711446 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size    88315, 9711446 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size   176630, 9711446 req, miss ratio 0.0652, byte miss ratio 0.0652
result/tencentBlock.ns8069.oracleGeneral.zst Clock cache size   353260, 9711446 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size      441, 9711446 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size     1324, 9711446 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size     4415, 9711446 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size    13247, 9711446 req, miss ratio 0.1906, byte miss ratio 0.1906
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size    44157, 9711446 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size    88315, 9711446 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size   176630, 9711446 req, miss ratio 0.0586, byte miss ratio 0.0586
result/tencentBlock.ns8069.oracleGeneral.zst S3FIFO-1 cache size   353260, 9711446 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size      441, 9711446 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size     1324, 9711446 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size     4415, 9711446 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size    13247, 9711446 req, miss ratio 0.1946, byte miss ratio 0.1946
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size    44157, 9711446 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size    88315, 9711446 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size   176630, 9711446 req, miss ratio 0.0598, byte miss ratio 0.0598
result/tencentBlock.ns8069.oracleGeneral.zst LeCaR cache size   353260, 9711446 req, miss ratio 0.0457, byte miss ratio 0.0457
result/tencentBlock.ns8069.oracleGeneral.zst FIFO cache size      441, 9711446 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns8069.oracleGeneral.zst FIFO cache size     1324, 9711446 req, miss ratio 0.3337, byte miss ratio 0.3337
result/tencentBlock.ns8069.oracleGeneral.zst FIFO cache size     4415, 9711446 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns8069.oracleGeneral.zst FIFO cache size    13247, 9711446 req, miss ratio 0.2151, byte miss ratio 0.2151
