result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size      304, 6020307 req, miss ratio 0.7985, byte miss ratio 0.7985
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size      913, 6020307 req, miss ratio 0.7595, byte miss ratio 0.7595
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size     3046, 6020307 req, miss ratio 0.6894, byte miss ratio 0.6894
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size     9138, 6020307 req, miss ratio 0.6304, byte miss ratio 0.6304
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size    30461, 6020307 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size    60923, 6020307 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size   121846, 6020307 req, miss ratio 0.0512, byte miss ratio 0.0512
result/tencentBlock.ns19359.oracleGeneral.zst LRU cache size   243693, 6020307 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size      304, 6020307 req, miss ratio 0.7891, byte miss ratio 0.7891
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size      913, 6020307 req, miss ratio 0.7422, byte miss ratio 0.7422
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size     3046, 6020307 req, miss ratio 0.6638, byte miss ratio 0.6638
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size     9138, 6020307 req, miss ratio 0.5296, byte miss ratio 0.5296
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size    30461, 6020307 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size    60923, 6020307 req, miss ratio 0.0736, byte miss ratio 0.0736
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size   121846, 6020307 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns19359.oracleGeneral.zst Cacheus cache size   243693, 6020307 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size      304, 6020307 req, miss ratio 0.8186, byte miss ratio 0.8186
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size      913, 6020307 req, miss ratio 0.7640, byte miss ratio 0.7640
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size     3046, 6020307 req, miss ratio 0.6634, byte miss ratio 0.6634
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size     9138, 6020307 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size    30461, 6020307 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size    60923, 6020307 req, miss ratio 0.0805, byte miss ratio 0.0805
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size   121846, 6020307 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns19359.oracleGeneral.zst LHD cache size   243693, 6020307 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size      304, 6020307 req, miss ratio 0.7965, byte miss ratio 0.7965
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size      913, 6020307 req, miss ratio 0.7584, byte miss ratio 0.7584
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size     3046, 6020307 req, miss ratio 0.6819, byte miss ratio 0.6819
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size     9138, 6020307 req, miss ratio 0.5512, byte miss ratio 0.5512
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size    30461, 6020307 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size    60923, 6020307 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size   121846, 6020307 req, miss ratio 0.0514, byte miss ratio 0.0514
result/tencentBlock.ns19359.oracleGeneral.zst LeCaR cache size   243693, 6020307 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size      304, 6020307 req, miss ratio 0.7963, byte miss ratio 0.7963
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size      913, 6020307 req, miss ratio 0.7575, byte miss ratio 0.7575
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size     3046, 6020307 req, miss ratio 0.6807, byte miss ratio 0.6807
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size     9138, 6020307 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size    30461, 6020307 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size    60923, 6020307 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size   121846, 6020307 req, miss ratio 0.0521, byte miss ratio 0.0521
result/tencentBlock.ns19359.oracleGeneral.zst clock2 cache size   243693, 6020307 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size      304, 6020307 req, miss ratio 0.8080, byte miss ratio 0.8080
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size      913, 6020307 req, miss ratio 0.7698, byte miss ratio 0.7698
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size     3046, 6020307 req, miss ratio 0.7115, byte miss ratio 0.7115
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size     9138, 6020307 req, miss ratio 0.6569, byte miss ratio 0.6569
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size    30461, 6020307 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size    60923, 6020307 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size   121846, 6020307 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns19359.oracleGeneral.zst FIFO cache size   243693, 6020307 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size      304, 6020307 req, miss ratio 0.8009, byte miss ratio 0.8009
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size      913, 6020307 req, miss ratio 0.7441, byte miss ratio 0.7441
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size     3046, 6020307 req, miss ratio 0.6600, byte miss ratio 0.6600
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size     9138, 6020307 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size    30461, 6020307 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size    60923, 6020307 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size   121846, 6020307 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns19359.oracleGeneral.zst LIRS cache size   243693, 6020307 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size      304, 6020307 req, miss ratio 0.7979, byte miss ratio 0.7979
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size      913, 6020307 req, miss ratio 0.7600, byte miss ratio 0.7600
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size     3046, 6020307 req, miss ratio 0.6876, byte miss ratio 0.6876
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size     9138, 6020307 req, miss ratio 0.6290, byte miss ratio 0.6290
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size    30461, 6020307 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size    60923, 6020307 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size   121846, 6020307 req, miss ratio 0.0514, byte miss ratio 0.0514
result/tencentBlock.ns19359.oracleGeneral.zst Clock cache size   243693, 6020307 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size      304, 6020307 req, miss ratio 0.7879, byte miss ratio 0.7879
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size      913, 6020307 req, miss ratio 0.7376, byte miss ratio 0.7376
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size     3046, 6020307 req, miss ratio 0.6560, byte miss ratio 0.6560
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size     9138, 6020307 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size    30461, 6020307 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size    60923, 6020307 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size   121846, 6020307 req, miss ratio 0.0521, byte miss ratio 0.0521
result/tencentBlock.ns19359.oracleGeneral.zst ARC cache size   243693, 6020307 req, miss ratio 0.0511, byte miss ratio 0.0511
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size      304, 6020307 req, miss ratio 0.7857, byte miss ratio 0.7857
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size      913, 6020307 req, miss ratio 0.7300, byte miss ratio 0.7300
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size     3046, 6020307 req, miss ratio 0.6357, byte miss ratio 0.6357
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size     9138, 6020307 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size    30461, 6020307 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size    60923, 6020307 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size   121846, 6020307 req, miss ratio 0.0531, byte miss ratio 0.0531
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-1 cache size   243693, 6020307 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size      304, 6020307 req, miss ratio 0.7854, byte miss ratio 0.7854
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size      913, 6020307 req, miss ratio 0.7286, byte miss ratio 0.7286
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size     3046, 6020307 req, miss ratio 0.6357, byte miss ratio 0.6357
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size     9138, 6020307 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size    30461, 6020307 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size    60923, 6020307 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size   121846, 6020307 req, miss ratio 0.0528, byte miss ratio 0.0528
result/tencentBlock.ns19359.oracleGeneral.zst S3FIFO-d-1 cache size   243693, 6020307 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns19359.oracleGeneral.zst LRB cache size      304, 6020307 req, miss ratio 0.7719, byte miss ratio 0.7719
result/tencentBlock.ns19359.oracleGeneral.zst LRB cache size      913, 6020307 req, miss ratio 0.6827, byte miss ratio 0.6827
result/tencentBlock.ns19359.oracleGeneral.zst LRB cache size     3046, 6020307 req, miss ratio 0.6191, byte miss ratio 0.6191
