result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size      479, 4415536 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size     1437, 4415536 req, miss ratio 0.3557, byte miss ratio 0.3557
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size     4793, 4415536 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size    14379, 4415536 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size    47931, 4415536 req, miss ratio 0.1573, byte miss ratio 0.1573
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size    95863, 4415536 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size   191726, 4415536 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns23577.oracleGeneral.zst LeCaR cache size   383452, 4415536 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size      479, 4415536 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size     1437, 4415536 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size     4793, 4415536 req, miss ratio 0.2566, byte miss ratio 0.2566
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size    14379, 4415536 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size    47931, 4415536 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size    95863, 4415536 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size   191726, 4415536 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns23577.oracleGeneral.zst Clock cache size   383452, 4415536 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size      479, 4415536 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size     1437, 4415536 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size     4793, 4415536 req, miss ratio 0.2541, byte miss ratio 0.2541
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size    14379, 4415536 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size    47931, 4415536 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size    95863, 4415536 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size   191726, 4415536 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns23577.oracleGeneral.zst S3FIFO-1 cache size   383452, 4415536 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size      479, 4415536 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size     1437, 4415536 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size     4793, 4415536 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size    14379, 4415536 req, miss ratio 0.2239, byte miss ratio 0.2239
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size    47931, 4415536 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size    95863, 4415536 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size   191726, 4415536 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns23577.oracleGeneral.zst LIRS cache size   383452, 4415536 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size      479, 4415536 req, miss ratio 0.4798, byte miss ratio 0.4798
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size     1437, 4415536 req, miss ratio 0.3702, byte miss ratio 0.3702
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size     4793, 4415536 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size    14379, 4415536 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size    47931, 4415536 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size    95863, 4415536 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size   191726, 4415536 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns23577.oracleGeneral.zst clock2 cache size   383452, 4415536 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns23577.oracleGeneral.zst LRU cache size      479, 4415536 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns23577.oracleGeneral.zst LRU cache size     1437, 4415536 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns23577.oracleGeneral.zst LRU cache size     4793, 4415536 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns23577.oracleGeneral.zst LRU cache size    14379, 4415536 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns23577.oracleGeneral.zst LRU cache size    47931, 4415536 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns23577.oracleGeneral.zst LRU cache size    95863, 4415536 req, miss ratio 0.1268, byte miss ratio 0.1268
