result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size      180, 6671380 req, miss ratio 0.7246, byte miss ratio 0.7246
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size      542, 6671380 req, miss ratio 0.6899, byte miss ratio 0.6899
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size     1809, 6671380 req, miss ratio 0.6507, byte miss ratio 0.6507
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size     5427, 6671380 req, miss ratio 0.6017, byte miss ratio 0.6017
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size    18092, 6671380 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size    36184, 6671380 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size    72368, 6671380 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns2727.oracleGeneral.zst LIRS cache size   144736, 6671380 req, miss ratio 0.0282, byte miss ratio 0.0282
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size      180, 6671380 req, miss ratio 0.7276, byte miss ratio 0.7276
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size      542, 6671380 req, miss ratio 0.6838, byte miss ratio 0.6838
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size     1809, 6671380 req, miss ratio 0.6491, byte miss ratio 0.6491
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size     5427, 6671380 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size    18092, 6671380 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size    36184, 6671380 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size    72368, 6671380 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns2727.oracleGeneral.zst S3FIFO-1 cache size   144736, 6671380 req, miss ratio 0.0277, byte miss ratio 0.0277
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size      180, 6671380 req, miss ratio 0.7386, byte miss ratio 0.7386
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size      542, 6671380 req, miss ratio 0.6953, byte miss ratio 0.6953
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size     1809, 6671380 req, miss ratio 0.6748, byte miss ratio 0.6748
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size     5427, 6671380 req, miss ratio 0.6581, byte miss ratio 0.6581
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size    18092, 6671380 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size    36184, 6671380 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size    72368, 6671380 req, miss ratio 0.0790, byte miss ratio 0.0790
result/tencentBlock.ns2727.oracleGeneral.zst LeCaR cache size   144736, 6671380 req, miss ratio 0.0279, byte miss ratio 0.0279
result/tencentBlock.ns2727.oracleGeneral.zst Clock cache size      180, 6671380 req, miss ratio 0.7494, byte miss ratio 0.7494
result/tencentBlock.ns2727.oracleGeneral.zst Clock cache size      542, 6671380 req, miss ratio 0.6980, byte miss ratio 0.6980
result/tencentBlock.ns2727.oracleGeneral.zst Clock cache size     1809, 6671380 req, miss ratio 0.6768, byte miss ratio 0.6768
result/tencentBlock.ns2727.oracleGeneral.zst Clock cache size     5427, 6671380 req, miss ratio 0.6607, byte miss ratio 0.6607
result/tencentBlock.ns2727.oracleGeneral.zst Clock cache size    18092, 6671380 req, miss ratio 0.5066, byte miss ratio 0.5066
