result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size      277, 1566607 req, miss ratio 0.7553, byte miss ratio 0.7553
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size      832, 1566607 req, miss ratio 0.7177, byte miss ratio 0.7177
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size     2776, 1566607 req, miss ratio 0.7076, byte miss ratio 0.7076
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size     8329, 1566607 req, miss ratio 0.7029, byte miss ratio 0.7029
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size    27766, 1566607 req, miss ratio 0.6422, byte miss ratio 0.6422
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size    55533, 1566607 req, miss ratio 0.5328, byte miss ratio 0.5328
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size   111066, 1566607 req, miss ratio 0.3735, byte miss ratio 0.3735
result/tencentBlock.ns2322.oracleGeneral.zst LIRS cache size   222132, 1566607 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size      277, 1566607 req, miss ratio 0.7170, byte miss ratio 0.7170
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size      832, 1566607 req, miss ratio 0.7100, byte miss ratio 0.7100
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size     2776, 1566607 req, miss ratio 0.7050, byte miss ratio 0.7050
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size     8329, 1566607 req, miss ratio 0.7019, byte miss ratio 0.7019
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size    27766, 1566607 req, miss ratio 0.6855, byte miss ratio 0.6855
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size    55533, 1566607 req, miss ratio 0.6594, byte miss ratio 0.6594
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size   111066, 1566607 req, miss ratio 0.5389, byte miss ratio 0.5389
result/tencentBlock.ns2322.oracleGeneral.zst clock2 cache size   222132, 1566607 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size      277, 1566607 req, miss ratio 0.7191, byte miss ratio 0.7191
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size      832, 1566607 req, miss ratio 0.7108, byte miss ratio 0.7108
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size     2776, 1566607 req, miss ratio 0.7052, byte miss ratio 0.7052
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size     8329, 1566607 req, miss ratio 0.7022, byte miss ratio 0.7022
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size    27766, 1566607 req, miss ratio 0.6831, byte miss ratio 0.6831
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size    55533, 1566607 req, miss ratio 0.6579, byte miss ratio 0.6579
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size   111066, 1566607 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns2322.oracleGeneral.zst Clock cache size   222132, 1566607 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size      277, 1566607 req, miss ratio 0.7109, byte miss ratio 0.7109
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size      832, 1566607 req, miss ratio 0.7061, byte miss ratio 0.7061
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size     2776, 1566607 req, miss ratio 0.7037, byte miss ratio 0.7037
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size     8329, 1566607 req, miss ratio 0.7025, byte miss ratio 0.7025
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size    27766, 1566607 req, miss ratio 0.6600, byte miss ratio 0.6600
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size    55533, 1566607 req, miss ratio 0.5727, byte miss ratio 0.5727
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size   111066, 1566607 req, miss ratio 0.4705, byte miss ratio 0.4705
result/tencentBlock.ns2322.oracleGeneral.zst ARC cache size   222132, 1566607 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns2322.oracleGeneral.zst LeCaR cache size      277, 1566607 req, miss ratio 0.7170, byte miss ratio 0.7170
result/tencentBlock.ns2322.oracleGeneral.zst LeCaR cache size      832, 1566607 req, miss ratio 0.7101, byte miss ratio 0.7101
result/tencentBlock.ns2322.oracleGeneral.zst LeCaR cache size     2776, 1566607 req, miss ratio 0.7047, byte miss ratio 0.7047
result/tencentBlock.ns2322.oracleGeneral.zst LeCaR cache size     8329, 1566607 req, miss ratio 0.7024, byte miss ratio 0.7024
result/tencentBlock.ns2322.oracleGeneral.zst LeCaR cache size    27766, 1566607 req, miss ratio 0.6794, byte miss ratio 0.6794
result/tencentBlock.ns2322.oracleGeneral.zst LeCaR cache size    55533, 1566607 req, miss ratio 0.6564, byte miss ratio 0.6564
