result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size      251, 1044790 req, miss ratio 0.6279, byte miss ratio 0.6279
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size      753, 1044790 req, miss ratio 0.6118, byte miss ratio 0.6118
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size     2513, 1044790 req, miss ratio 0.5764, byte miss ratio 0.5764
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size     7539, 1044790 req, miss ratio 0.5566, byte miss ratio 0.5566
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size    25130, 1044790 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size    50260, 1044790 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size   100520, 1044790 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns16715.oracleGeneral.zst LIRS cache size   201040, 1044790 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size      251, 1044790 req, miss ratio 0.6217, byte miss ratio 0.6217
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size      753, 1044790 req, miss ratio 0.5891, byte miss ratio 0.5891
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size     2513, 1044790 req, miss ratio 0.5735, byte miss ratio 0.5735
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size     7539, 1044790 req, miss ratio 0.5647, byte miss ratio 0.5647
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size    25130, 1044790 req, miss ratio 0.4619, byte miss ratio 0.4619
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size    50260, 1044790 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size   100520, 1044790 req, miss ratio 0.2882, byte miss ratio 0.2882
result/tencentBlock.ns16715.oracleGeneral.zst FIFO cache size   201040, 1044790 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns16715.oracleGeneral.zst Clock cache size      251, 1044790 req, miss ratio 0.5864, byte miss ratio 0.5864
result/tencentBlock.ns16715.oracleGeneral.zst Clock cache size      753, 1044790 req, miss ratio 0.5750, byte miss ratio 0.5750
result/tencentBlock.ns16715.oracleGeneral.zst Clock cache size     2513, 1044790 req, miss ratio 0.5679, byte miss ratio 0.5679
