result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size      499, 4364647 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size     1497, 4364647 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size     4992, 4364647 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size    14977, 4364647 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size    49925, 4364647 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size    99851, 4364647 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size   199702, 4364647 req, miss ratio 0.1403, byte miss ratio 0.1403
result/tencentBlock.ns13175.oracleGeneral.zst FIFO cache size   399405, 4364647 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size      499, 4364647 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size     1497, 4364647 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size     4992, 4364647 req, miss ratio 0.3024, byte miss ratio 0.3024
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size    14977, 4364647 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size    49925, 4364647 req, miss ratio 0.2143, byte miss ratio 0.2143
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size    99851, 4364647 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size   199702, 4364647 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns13175.oracleGeneral.zst ARC cache size   399405, 4364647 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size      499, 4364647 req, miss ratio 0.5229, byte miss ratio 0.5229
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size     1497, 4364647 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size     4992, 4364647 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size    14977, 4364647 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size    49925, 4364647 req, miss ratio 0.2171, byte miss ratio 0.2171
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size    99851, 4364647 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size   199702, 4364647 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns13175.oracleGeneral.zst Clock cache size   399405, 4364647 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size      499, 4364647 req, miss ratio 0.5249, byte miss ratio 0.5249
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size     1497, 4364647 req, miss ratio 0.3386, byte miss ratio 0.3386
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size     4992, 4364647 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size    14977, 4364647 req, miss ratio 0.2672, byte miss ratio 0.2672
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size    49925, 4364647 req, miss ratio 0.2226, byte miss ratio 0.2226
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size    99851, 4364647 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size   199702, 4364647 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns13175.oracleGeneral.zst S3FIFO-1 cache size   399405, 4364647 req, miss ratio 0.1151, byte miss ratio 0.1151
