result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size      538, 4267309 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size     1615, 4267309 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size     5383, 4267309 req, miss ratio 0.3032, byte miss ratio 0.3032
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size    16150, 4267309 req, miss ratio 0.2576, byte miss ratio 0.2576
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size    53833, 4267309 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size   107667, 4267309 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size   215334, 4267309 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns17149.oracleGeneral.zst LHD cache size   430668, 4267309 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size      538, 4267309 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size     1615, 4267309 req, miss ratio 0.3663, byte miss ratio 0.3663
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size     5383, 4267309 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size    16150, 4267309 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size    53833, 4267309 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size   107667, 4267309 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size   215334, 4267309 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns17149.oracleGeneral.zst LIRS cache size   430668, 4267309 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size      538, 4267309 req, miss ratio 0.5290, byte miss ratio 0.5290
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size     1615, 4267309 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size     5383, 4267309 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size    16150, 4267309 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size    53833, 4267309 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size   107667, 4267309 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size   215334, 4267309 req, miss ratio 0.1349, byte miss ratio 0.1349
result/tencentBlock.ns17149.oracleGeneral.zst S3FIFO-1 cache size   430668, 4267309 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size      538, 4267309 req, miss ratio 0.6041, byte miss ratio 0.6041
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size     1615, 4267309 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size     5383, 4267309 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size    16150, 4267309 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size    53833, 4267309 req, miss ratio 0.2011, byte miss ratio 0.2011
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size   107667, 4267309 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size   215334, 4267309 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns17149.oracleGeneral.zst FIFO cache size   430668, 4267309 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size      538, 4267309 req, miss ratio 0.5509, byte miss ratio 0.5509
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size     1615, 4267309 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size     5383, 4267309 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size    16150, 4267309 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size    53833, 4267309 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size   107667, 4267309 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size   215334, 4267309 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns17149.oracleGeneral.zst LRU cache size   430668, 4267309 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size      538, 4267309 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size     1615, 4267309 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size     5383, 4267309 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size    16150, 4267309 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size    53833, 4267309 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size   107667, 4267309 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size   215334, 4267309 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns17149.oracleGeneral.zst Clock cache size   430668, 4267309 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size      538, 4267309 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size     1615, 4267309 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size     5383, 4267309 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size    16150, 4267309 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size    53833, 4267309 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size   107667, 4267309 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size   215334, 4267309 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns17149.oracleGeneral.zst clock2 cache size   430668, 4267309 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size      538, 4267309 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size     1615, 4267309 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size     5383, 4267309 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size    16150, 4267309 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size    53833, 4267309 req, miss ratio 0.1860, byte miss ratio 0.1860
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size   107667, 4267309 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size   215334, 4267309 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns17149.oracleGeneral.zst Cacheus cache size   430668, 4267309 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size      538, 4267309 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size     1615, 4267309 req, miss ratio 0.3930, byte miss ratio 0.3930
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size     5383, 4267309 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size    16150, 4267309 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size    53833, 4267309 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size   107667, 4267309 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size   215334, 4267309 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns17149.oracleGeneral.zst LeCaR cache size   430668, 4267309 req, miss ratio 0.1262, byte miss ratio 0.1262
