result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size      357, 2815632 req, miss ratio 0.5402, byte miss ratio 0.5402
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size     1073, 2815632 req, miss ratio 0.4697, byte miss ratio 0.4697
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size     3577, 2815632 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size    10731, 2815632 req, miss ratio 0.3348, byte miss ratio 0.3348
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size    35770, 2815632 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size    71541, 2815632 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size   143082, 2815632 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns20209.oracleGeneral.zst LHD cache size   286164, 2815632 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size      357, 2815632 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size     1073, 2815632 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size     3577, 2815632 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size    10731, 2815632 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size    35770, 2815632 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size    71541, 2815632 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size   143082, 2815632 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns20209.oracleGeneral.zst ARC cache size   286164, 2815632 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns20209.oracleGeneral.zst LRU cache size      357, 2815632 req, miss ratio 0.5531, byte miss ratio 0.5531
result/tencentBlock.ns20209.oracleGeneral.zst LRU cache size     1073, 2815632 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns20209.oracleGeneral.zst LRU cache size     3577, 2815632 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns20209.oracleGeneral.zst LRU cache size    10731, 2815632 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns20209.oracleGeneral.zst LRU cache size    35770, 2815632 req, miss ratio 0.2823, byte miss ratio 0.2823
