result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size      146, 1344523 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size      438, 1344523 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size     1462, 1344523 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size     4386, 1344523 req, miss ratio 0.4559, byte miss ratio 0.4559
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size    14622, 1344523 req, miss ratio 0.4417, byte miss ratio 0.4417
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size    29244, 1344523 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size    58489, 1344523 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns15475.oracleGeneral.zst LHD cache size   116979, 1344523 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size      146, 1344523 req, miss ratio 0.5833, byte miss ratio 0.5833
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size      438, 1344523 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size     1462, 1344523 req, miss ratio 0.4733, byte miss ratio 0.4733
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size     4386, 1344523 req, miss ratio 0.4622, byte miss ratio 0.4622
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size    14622, 1344523 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size    29244, 1344523 req, miss ratio 0.4103, byte miss ratio 0.4103
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size    58489, 1344523 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns15475.oracleGeneral.zst FIFO cache size   116979, 1344523 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size      146, 1344523 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size      438, 1344523 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size     1462, 1344523 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size     4386, 1344523 req, miss ratio 0.4558, byte miss ratio 0.4558
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size    14622, 1344523 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size    29244, 1344523 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size    58489, 1344523 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns15475.oracleGeneral.zst ARC cache size   116979, 1344523 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size      146, 1344523 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size      438, 1344523 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size     1462, 1344523 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size     4386, 1344523 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size    14622, 1344523 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size    29244, 1344523 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size    58489, 1344523 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns15475.oracleGeneral.zst LeCaR cache size   116979, 1344523 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size      146, 1344523 req, miss ratio 0.4942, byte miss ratio 0.4942
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size      438, 1344523 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size     1462, 1344523 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size     4386, 1344523 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size    14622, 1344523 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size    29244, 1344523 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size    58489, 1344523 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns15475.oracleGeneral.zst Clock cache size   116979, 1344523 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns15475.oracleGeneral.zst S3FIFO-1 cache size      146, 1344523 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns15475.oracleGeneral.zst S3FIFO-1 cache size      438, 1344523 req, miss ratio 0.4635, byte miss ratio 0.4635
