result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size      262, 34922142 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size      788, 34922142 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size     2629, 34922142 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size     7888, 34922142 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size    26296, 34922142 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size    52592, 34922142 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size   105184, 34922142 req, miss ratio 0.0247, byte miss ratio 0.0247
result/tencentBlock.ns4514.oracleGeneral.zst clock2 cache size   210368, 34922142 req, miss ratio 0.0082, byte miss ratio 0.0082
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size      262, 34922142 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size      788, 34922142 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size     2629, 34922142 req, miss ratio 0.2107, byte miss ratio 0.2107
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size     7888, 34922142 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size    26296, 34922142 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size    52592, 34922142 req, miss ratio 0.0517, byte miss ratio 0.0517
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size   105184, 34922142 req, miss ratio 0.0233, byte miss ratio 0.0233
result/tencentBlock.ns4514.oracleGeneral.zst LeCaR cache size   210368, 34922142 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size      262, 34922142 req, miss ratio 0.4873, byte miss ratio 0.4873
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size      788, 34922142 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size     2629, 34922142 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size     7888, 34922142 req, miss ratio 0.1639, byte miss ratio 0.1639
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size    26296, 34922142 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size    52592, 34922142 req, miss ratio 0.0538, byte miss ratio 0.0538
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size   105184, 34922142 req, miss ratio 0.0302, byte miss ratio 0.0302
result/tencentBlock.ns4514.oracleGeneral.zst LRU cache size   210368, 34922142 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size      262, 34922142 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size      788, 34922142 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size     2629, 34922142 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size     7888, 34922142 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size    26296, 34922142 req, miss ratio 0.0836, byte miss ratio 0.0836
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size    52592, 34922142 req, miss ratio 0.0478, byte miss ratio 0.0478
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size   105184, 34922142 req, miss ratio 0.0248, byte miss ratio 0.0248
result/tencentBlock.ns4514.oracleGeneral.zst LHD cache size   210368, 34922142 req, miss ratio 0.0084, byte miss ratio 0.0084
result/tencentBlock.ns4514.oracleGeneral.zst S3FIFO-1 cache size      262, 34922142 req, miss ratio 0.4061, byte miss ratio 0.4061
