result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size      544, 4224748 req, miss ratio 0.5912, byte miss ratio 0.5912
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size     1632, 4224748 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size     5443, 4224748 req, miss ratio 0.3593, byte miss ratio 0.3593
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size    16329, 4224748 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size    54430, 4224748 req, miss ratio 0.2544, byte miss ratio 0.2544
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size   108861, 4224748 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size   217723, 4224748 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns20540.oracleGeneral.zst Clock cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size      544, 4224748 req, miss ratio 0.5768, byte miss ratio 0.5768
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size     1632, 4224748 req, miss ratio 0.4247, byte miss ratio 0.4247
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size     5443, 4224748 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size    16329, 4224748 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size    54430, 4224748 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size   108861, 4224748 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size   217723, 4224748 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns20540.oracleGeneral.zst Cacheus cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size      544, 4224748 req, miss ratio 0.5833, byte miss ratio 0.5833
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size     1632, 4224748 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size     5443, 4224748 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size    16329, 4224748 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size    54430, 4224748 req, miss ratio 0.2613, byte miss ratio 0.2613
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size   108861, 4224748 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size   217723, 4224748 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns20540.oracleGeneral.zst LIRS cache size   435447, 4224748 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size      544, 4224748 req, miss ratio 0.5952, byte miss ratio 0.5952
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size     1632, 4224748 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size     5443, 4224748 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size    16329, 4224748 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size    54430, 4224748 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size   108861, 4224748 req, miss ratio 0.2021, byte miss ratio 0.2021
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size   217723, 4224748 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns20540.oracleGeneral.zst LRU cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size      544, 4224748 req, miss ratio 0.6692, byte miss ratio 0.6692
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size     1632, 4224748 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size     5443, 4224748 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size    16329, 4224748 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size    54430, 4224748 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size   108861, 4224748 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size   217723, 4224748 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns20540.oracleGeneral.zst FIFO cache size   435447, 4224748 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size      544, 4224748 req, miss ratio 0.5916, byte miss ratio 0.5916
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size     1632, 4224748 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size     5443, 4224748 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size    16329, 4224748 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size    54430, 4224748 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size   108861, 4224748 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size   217723, 4224748 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns20540.oracleGeneral.zst LeCaR cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size      544, 4224748 req, miss ratio 0.5717, byte miss ratio 0.5717
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size     1632, 4224748 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size     5443, 4224748 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size    16329, 4224748 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size    54430, 4224748 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size   108861, 4224748 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size   217723, 4224748 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns20540.oracleGeneral.zst ARC cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size      544, 4224748 req, miss ratio 0.5892, byte miss ratio 0.5892
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size     1632, 4224748 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size     5443, 4224748 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size    16329, 4224748 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size    54430, 4224748 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size   108861, 4224748 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size   217723, 4224748 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns20540.oracleGeneral.zst clock2 cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size      544, 4224748 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size     1632, 4224748 req, miss ratio 0.4281, byte miss ratio 0.4281
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size     5443, 4224748 req, miss ratio 0.3541, byte miss ratio 0.3541
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size    16329, 4224748 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size    54430, 4224748 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size   108861, 4224748 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size   217723, 4224748 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns20540.oracleGeneral.zst LHD cache size   435447, 4224748 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size      544, 4224748 req, miss ratio 0.5750, byte miss ratio 0.5750
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size     1632, 4224748 req, miss ratio 0.3715, byte miss ratio 0.3715
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size     5443, 4224748 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size    16329, 4224748 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size    54430, 4224748 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size   108861, 4224748 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size   217723, 4224748 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-1 cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size      544, 4224748 req, miss ratio 0.5701, byte miss ratio 0.5701
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size     1632, 4224748 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size     5443, 4224748 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size    16329, 4224748 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size    54430, 4224748 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size   108861, 4224748 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size   217723, 4224748 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns20540.oracleGeneral.zst S3FIFO-d-1 cache size   435447, 4224748 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns20540.oracleGeneral.zst LRB cache size      544, 4224748 req, miss ratio 0.5820, byte miss ratio 0.5820
