result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size      131, 1130907 req, miss ratio 0.5612, byte miss ratio 0.5612
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size      394, 1130907 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size     1316, 1130907 req, miss ratio 0.5094, byte miss ratio 0.5094
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size     3949, 1130907 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size    13163, 1130907 req, miss ratio 0.5061, byte miss ratio 0.5061
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size    26327, 1130907 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size    52654, 1130907 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns13795.oracleGeneral.zst clock2 cache size   105308, 1130907 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size      131, 1130907 req, miss ratio 0.6318, byte miss ratio 0.6318
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size      394, 1130907 req, miss ratio 0.5593, byte miss ratio 0.5593
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size     1316, 1130907 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size     3949, 1130907 req, miss ratio 0.5129, byte miss ratio 0.5129
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size    13163, 1130907 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size    26327, 1130907 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size    52654, 1130907 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns13795.oracleGeneral.zst FIFO cache size   105308, 1130907 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size      131, 1130907 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size      394, 1130907 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size     1316, 1130907 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size     3949, 1130907 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size    13163, 1130907 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size    26327, 1130907 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size    52654, 1130907 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns13795.oracleGeneral.zst ARC cache size   105308, 1130907 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size      131, 1130907 req, miss ratio 0.5543, byte miss ratio 0.5543
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size      394, 1130907 req, miss ratio 0.5209, byte miss ratio 0.5209
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size     1316, 1130907 req, miss ratio 0.5090, byte miss ratio 0.5090
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size     3949, 1130907 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size    13163, 1130907 req, miss ratio 0.5061, byte miss ratio 0.5061
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size    26327, 1130907 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size    52654, 1130907 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns13795.oracleGeneral.zst LRU cache size   105308, 1130907 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size      131, 1130907 req, miss ratio 0.5911, byte miss ratio 0.5911
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size      394, 1130907 req, miss ratio 0.5704, byte miss ratio 0.5704
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size     1316, 1130907 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size     3949, 1130907 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size    13163, 1130907 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size    26327, 1130907 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size    52654, 1130907 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns13795.oracleGeneral.zst LIRS cache size   105308, 1130907 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size      131, 1130907 req, miss ratio 0.5605, byte miss ratio 0.5605
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size      394, 1130907 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size     1316, 1130907 req, miss ratio 0.5079, byte miss ratio 0.5079
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size     3949, 1130907 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size    13163, 1130907 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size    26327, 1130907 req, miss ratio 0.4439, byte miss ratio 0.4439
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size    52654, 1130907 req, miss ratio 0.3475, byte miss ratio 0.3475
result/tencentBlock.ns13795.oracleGeneral.zst LHD cache size   105308, 1130907 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size      131, 1130907 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size      394, 1130907 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size     1316, 1130907 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size     3949, 1130907 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size    13163, 1130907 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size    26327, 1130907 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size    52654, 1130907 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns13795.oracleGeneral.zst Cacheus cache size   105308, 1130907 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size      131, 1130907 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size      394, 1130907 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size     1316, 1130907 req, miss ratio 0.5083, byte miss ratio 0.5083
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size     3949, 1130907 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size    13163, 1130907 req, miss ratio 0.5061, byte miss ratio 0.5061
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size    26327, 1130907 req, miss ratio 0.4322, byte miss ratio 0.4322
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size    52654, 1130907 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns13795.oracleGeneral.zst LeCaR cache size   105308, 1130907 req, miss ratio 0.1413, byte miss ratio 0.1413
result/tencentBlock.ns13795.oracleGeneral.zst S3FIFO-1 cache size      131, 1130907 req, miss ratio 0.5279, byte miss ratio 0.5279
result/tencentBlock.ns13795.oracleGeneral.zst S3FIFO-1 cache size      394, 1130907 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns13795.oracleGeneral.zst S3FIFO-1 cache size     1316, 1130907 req, miss ratio 0.5074, byte miss ratio 0.5074
