result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size      388, 3084183 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size     1164, 3084183 req, miss ratio 0.3663, byte miss ratio 0.3663
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size     3882, 3084183 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size    11648, 3084183 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size    38827, 3084183 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size    77654, 3084183 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size   155309, 3084183 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns22905.oracleGeneral.zst S3FIFO-1 cache size   310619, 3084183 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size      388, 3084183 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size     1164, 3084183 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size     3882, 3084183 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size    11648, 3084183 req, miss ratio 0.2810, byte miss ratio 0.2810
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size    38827, 3084183 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size    77654, 3084183 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns22905.oracleGeneral.zst Cacheus cache size   155309, 3084183 req, miss ratio 0.1363, byte miss ratio 0.1363
