result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size      190, 1555638 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size      571, 1555638 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size     1904, 1555638 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size     5714, 1555638 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size    19047, 1555638 req, miss ratio 0.3763, byte miss ratio 0.3763
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size    38094, 1555638 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size    76188, 1555638 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns17822.oracleGeneral.zst clock2 cache size   152376, 1555638 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size      190, 1555638 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size      571, 1555638 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size     1904, 1555638 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size     5714, 1555638 req, miss ratio 0.4059, byte miss ratio 0.4059
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size    19047, 1555638 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size    38094, 1555638 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size    76188, 1555638 req, miss ratio 0.1880, byte miss ratio 0.1880
result/tencentBlock.ns17822.oracleGeneral.zst LRU cache size   152376, 1555638 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size      190, 1555638 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size      571, 1555638 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size     1904, 1555638 req, miss ratio 0.4200, byte miss ratio 0.4200
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size     5714, 1555638 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size    19047, 1555638 req, miss ratio 0.3472, byte miss ratio 0.3472
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size    38094, 1555638 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size    76188, 1555638 req, miss ratio 0.1810, byte miss ratio 0.1810
result/tencentBlock.ns17822.oracleGeneral.zst Cacheus cache size   152376, 1555638 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size      190, 1555638 req, miss ratio 0.4954, byte miss ratio 0.4954
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size      571, 1555638 req, miss ratio 0.4799, byte miss ratio 0.4799
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size     1904, 1555638 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size     5714, 1555638 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size    19047, 1555638 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size    38094, 1555638 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size    76188, 1555638 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns17822.oracleGeneral.zst LIRS cache size   152376, 1555638 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size      190, 1555638 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size      571, 1555638 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size     1904, 1555638 req, miss ratio 0.4322, byte miss ratio 0.4322
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size     5714, 1555638 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size    19047, 1555638 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size    38094, 1555638 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size    76188, 1555638 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns17822.oracleGeneral.zst LHD cache size   152376, 1555638 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size      190, 1555638 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size      571, 1555638 req, miss ratio 0.4506, byte miss ratio 0.4506
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size     1904, 1555638 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size     5714, 1555638 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size    19047, 1555638 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size    38094, 1555638 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size    76188, 1555638 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns17822.oracleGeneral.zst Clock cache size   152376, 1555638 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns17822.oracleGeneral.zst LeCaR cache size      190, 1555638 req, miss ratio 0.4738, byte miss ratio 0.4738
result/tencentBlock.ns17822.oracleGeneral.zst LeCaR cache size      571, 1555638 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns17822.oracleGeneral.zst LeCaR cache size     1904, 1555638 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns17822.oracleGeneral.zst LeCaR cache size     5714, 1555638 req, miss ratio 0.3897, byte miss ratio 0.3897
