result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size      134, 1815768 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size      402, 1815768 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size     1342, 1815768 req, miss ratio 0.3459, byte miss ratio 0.3459
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size     4028, 1815768 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size    13427, 1815768 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size    26854, 1815768 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size    53708, 1815768 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns2823.oracleGeneral.zst LeCaR cache size   107417, 1815768 req, miss ratio 0.0900, byte miss ratio 0.0900
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size      134, 1815768 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size      402, 1815768 req, miss ratio 0.4291, byte miss ratio 0.4291
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size     1342, 1815768 req, miss ratio 0.3732, byte miss ratio 0.3732
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size     4028, 1815768 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size    13427, 1815768 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size    26854, 1815768 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size    53708, 1815768 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns2823.oracleGeneral.zst FIFO cache size   107417, 1815768 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size      134, 1815768 req, miss ratio 0.4409, byte miss ratio 0.4409
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size      402, 1815768 req, miss ratio 0.3699, byte miss ratio 0.3699
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size     1342, 1815768 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size     4028, 1815768 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size    13427, 1815768 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size    26854, 1815768 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size    53708, 1815768 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns2823.oracleGeneral.zst Clock cache size   107417, 1815768 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size      134, 1815768 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size      402, 1815768 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size     1342, 1815768 req, miss ratio 0.3435, byte miss ratio 0.3435
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size     4028, 1815768 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size    13427, 1815768 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size    26854, 1815768 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size    53708, 1815768 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns2823.oracleGeneral.zst ARC cache size   107417, 1815768 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size      134, 1815768 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size      402, 1815768 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size     1342, 1815768 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size     4028, 1815768 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size    13427, 1815768 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size    26854, 1815768 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size    53708, 1815768 req, miss ratio 0.1841, byte miss ratio 0.1841
result/tencentBlock.ns2823.oracleGeneral.zst Cacheus cache size   107417, 1815768 req, miss ratio 0.0929, byte miss ratio 0.0929
