result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size      229, 1406879 req, miss ratio 0.5872, byte miss ratio 0.5872
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size      688, 1406879 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size     2293, 1406879 req, miss ratio 0.5028, byte miss ratio 0.5028
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size     6881, 1406879 req, miss ratio 0.4945, byte miss ratio 0.4945
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size    22937, 1406879 req, miss ratio 0.4509, byte miss ratio 0.4509
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size    45875, 1406879 req, miss ratio 0.4145, byte miss ratio 0.4145
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size    91750, 1406879 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns21843.oracleGeneral.zst FIFO cache size   183501, 1406879 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size      229, 1406879 req, miss ratio 0.5025, byte miss ratio 0.5025
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size      688, 1406879 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size     2293, 1406879 req, miss ratio 0.4929, byte miss ratio 0.4929
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size     6881, 1406879 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size    22937, 1406879 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size    45875, 1406879 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size    91750, 1406879 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns21843.oracleGeneral.zst S3FIFO-1 cache size   183501, 1406879 req, miss ratio 0.1644, byte miss ratio 0.1644
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size      229, 1406879 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size      688, 1406879 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size     2293, 1406879 req, miss ratio 0.4921, byte miss ratio 0.4921
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size     6881, 1406879 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size    22937, 1406879 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size    45875, 1406879 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size    91750, 1406879 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns21843.oracleGeneral.zst Cacheus cache size   183501, 1406879 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size      229, 1406879 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size      688, 1406879 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size     2293, 1406879 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size     6881, 1406879 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size    22937, 1406879 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size    45875, 1406879 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size    91750, 1406879 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns21843.oracleGeneral.zst Clock cache size   183501, 1406879 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns21843.oracleGeneral.zst LIRS cache size      229, 1406879 req, miss ratio 0.5519, byte miss ratio 0.5519
result/tencentBlock.ns21843.oracleGeneral.zst LIRS cache size      688, 1406879 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns21843.oracleGeneral.zst LIRS cache size     2293, 1406879 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns21843.oracleGeneral.zst LIRS cache size     6881, 1406879 req, miss ratio 0.4828, byte miss ratio 0.4828
result/tencentBlock.ns21843.oracleGeneral.zst LIRS cache size    22937, 1406879 req, miss ratio 0.4171, byte miss ratio 0.4171
