result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size      205, 2762574 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size      617, 2762574 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size     2058, 2762574 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size     6176, 2762574 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size    20588, 2762574 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size    41177, 2762574 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size    82354, 2762574 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns12707.oracleGeneral.zst Cacheus cache size   164708, 2762574 req, miss ratio 0.0750, byte miss ratio 0.0750
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size      205, 2762574 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size      617, 2762574 req, miss ratio 0.3574, byte miss ratio 0.3574
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size     2058, 2762574 req, miss ratio 0.2720, byte miss ratio 0.2720
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size     6176, 2762574 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size    20588, 2762574 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size    41177, 2762574 req, miss ratio 0.1473, byte miss ratio 0.1473
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size    82354, 2762574 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns12707.oracleGeneral.zst LRU cache size   164708, 2762574 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size      205, 2762574 req, miss ratio 0.4077, byte miss ratio 0.4077
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size      617, 2762574 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size     2058, 2762574 req, miss ratio 0.2654, byte miss ratio 0.2654
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size     6176, 2762574 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size    20588, 2762574 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size    41177, 2762574 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size    82354, 2762574 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns12707.oracleGeneral.zst clock2 cache size   164708, 2762574 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size      205, 2762574 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size      617, 2762574 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size     2058, 2762574 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size     6176, 2762574 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size    20588, 2762574 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size    41177, 2762574 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size    82354, 2762574 req, miss ratio 0.0883, byte miss ratio 0.0883
result/tencentBlock.ns12707.oracleGeneral.zst LHD cache size   164708, 2762574 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns12707.oracleGeneral.zst ARC cache size      205, 2762574 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns12707.oracleGeneral.zst ARC cache size      617, 2762574 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns12707.oracleGeneral.zst ARC cache size     2058, 2762574 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns12707.oracleGeneral.zst ARC cache size     6176, 2762574 req, miss ratio 0.2100, byte miss ratio 0.2100
