result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size      244, 4105887 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size      732, 4105887 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size     2441, 4105887 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size     7323, 4105887 req, miss ratio 0.3638, byte miss ratio 0.3638
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size    24412, 4105887 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size    48825, 4105887 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size    97651, 4105887 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns13414.oracleGeneral.zst LRU cache size   195303, 4105887 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size      244, 4105887 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size      732, 4105887 req, miss ratio 0.3952, byte miss ratio 0.3952
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size     2441, 4105887 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size     7323, 4105887 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size    24412, 4105887 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size    48825, 4105887 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size    97651, 4105887 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns13414.oracleGeneral.zst S3FIFO-1 cache size   195303, 4105887 req, miss ratio 0.0630, byte miss ratio 0.0630
