result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size      181, 4007299 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size      544, 4007299 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size     1814, 4007299 req, miss ratio 0.2699, byte miss ratio 0.2699
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size     5442, 4007299 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size    18140, 4007299 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size    36280, 4007299 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size    72560, 4007299 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns4431.oracleGeneral.zst Cacheus cache size   145120, 4007299 req, miss ratio 0.0478, byte miss ratio 0.0478
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size      181, 4007299 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size      544, 4007299 req, miss ratio 0.3031, byte miss ratio 0.3031
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size     1814, 4007299 req, miss ratio 0.2721, byte miss ratio 0.2721
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size     5442, 4007299 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size    18140, 4007299 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size    36280, 4007299 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size    72560, 4007299 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns4431.oracleGeneral.zst LIRS cache size   145120, 4007299 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size      181, 4007299 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size      544, 4007299 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size     1814, 4007299 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size     5442, 4007299 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size    18140, 4007299 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size    36280, 4007299 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size    72560, 4007299 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns4431.oracleGeneral.zst ARC cache size   145120, 4007299 req, miss ratio 0.0479, byte miss ratio 0.0479
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size      181, 4007299 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size      544, 4007299 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size     1814, 4007299 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size     5442, 4007299 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size    18140, 4007299 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size    36280, 4007299 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size    72560, 4007299 req, miss ratio 0.1610, byte miss ratio 0.1610
result/tencentBlock.ns4431.oracleGeneral.zst clock2 cache size   145120, 4007299 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size      181, 4007299 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size      544, 4007299 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size     1814, 4007299 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size     5442, 4007299 req, miss ratio 0.2563, byte miss ratio 0.2563
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size    18140, 4007299 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size    36280, 4007299 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size    72560, 4007299 req, miss ratio 0.1562, byte miss ratio 0.1562
result/tencentBlock.ns4431.oracleGeneral.zst LeCaR cache size   145120, 4007299 req, miss ratio 0.0475, byte miss ratio 0.0475
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size      181, 4007299 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size      544, 4007299 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size     1814, 4007299 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size     5442, 4007299 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size    18140, 4007299 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size    36280, 4007299 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size    72560, 4007299 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns4431.oracleGeneral.zst FIFO cache size   145120, 4007299 req, miss ratio 0.0649, byte miss ratio 0.0649
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size      181, 4007299 req, miss ratio 0.3384, byte miss ratio 0.3384
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size      544, 4007299 req, miss ratio 0.3024, byte miss ratio 0.3024
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size     1814, 4007299 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size     5442, 4007299 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size    18140, 4007299 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size    36280, 4007299 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size    72560, 4007299 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns4431.oracleGeneral.zst LHD cache size   145120, 4007299 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size      181, 4007299 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size      544, 4007299 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size     1814, 4007299 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size     5442, 4007299 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size    18140, 4007299 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size    36280, 4007299 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size    72560, 4007299 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-1 cache size   145120, 4007299 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size      181, 4007299 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size      544, 4007299 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size     1814, 4007299 req, miss ratio 0.2853, byte miss ratio 0.2853
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size     5442, 4007299 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size    18140, 4007299 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size    36280, 4007299 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size    72560, 4007299 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns4431.oracleGeneral.zst Clock cache size   145120, 4007299 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size      181, 4007299 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size      544, 4007299 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size     1814, 4007299 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size     5442, 4007299 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size    18140, 4007299 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size    36280, 4007299 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size    72560, 4007299 req, miss ratio 0.1625, byte miss ratio 0.1625
result/tencentBlock.ns4431.oracleGeneral.zst LRU cache size   145120, 4007299 req, miss ratio 0.0478, byte miss ratio 0.0478
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size      181, 4007299 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size      544, 4007299 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size     1814, 4007299 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size     5442, 4007299 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size    18140, 4007299 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size    36280, 4007299 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size    72560, 4007299 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns4431.oracleGeneral.zst S3FIFO-d-1 cache size   145120, 4007299 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size      181, 4007299 req, miss ratio 0.4040, byte miss ratio 0.4040
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size      544, 4007299 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size     1814, 4007299 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size     5442, 4007299 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size    18140, 4007299 req, miss ratio 0.1979, byte miss ratio 0.1979
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size    36280, 4007299 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size    72560, 4007299 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns4431.oracleGeneral.zst LRB cache size   145120, 4007299 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns4431.oracleGeneral.zst S4LRU(25:25:25:25) cache size      181, 4007299 req, miss ratio 0.3659, byte miss ratio 0.3659
result/tencentBlock.ns4431.oracleGeneral.zst S4LRU(25:25:25:25) cache size      544, 4007299 req, miss ratio 0.2991, byte miss ratio 0.2991
