result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size      162, 1482261 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size      487, 1482261 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size     1625, 1482261 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size     4876, 1482261 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size    16253, 1482261 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size    32506, 1482261 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size    65013, 1482261 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns21152.oracleGeneral.zst LRU cache size   130027, 1482261 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size      162, 1482261 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size      487, 1482261 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size     1625, 1482261 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size     4876, 1482261 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size    16253, 1482261 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size    32506, 1482261 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size    65013, 1482261 req, miss ratio 0.2220, byte miss ratio 0.2220
result/tencentBlock.ns21152.oracleGeneral.zst LeCaR cache size   130027, 1482261 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns21152.oracleGeneral.zst FIFO cache size      162, 1482261 req, miss ratio 0.5950, byte miss ratio 0.5950
result/tencentBlock.ns21152.oracleGeneral.zst FIFO cache size      487, 1482261 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns21152.oracleGeneral.zst FIFO cache size     1625, 1482261 req, miss ratio 0.4723, byte miss ratio 0.4723
