result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size      570, 4785461 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size     1711, 4785461 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size     5704, 4785461 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size    17113, 4785461 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size    57045, 4785461 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size   114090, 4785461 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size   228181, 4785461 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns22095.oracleGeneral.zst clock2 cache size   456363, 4785461 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size      570, 4785461 req, miss ratio 0.6082, byte miss ratio 0.6082
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size     1711, 4785461 req, miss ratio 0.4570, byte miss ratio 0.4570
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size     5704, 4785461 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size    17113, 4785461 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size    57045, 4785461 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size   114090, 4785461 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size   228181, 4785461 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns22095.oracleGeneral.zst FIFO cache size   456363, 4785461 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns22095.oracleGeneral.zst LRU cache size      570, 4785461 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns22095.oracleGeneral.zst LRU cache size     1711, 4785461 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns22095.oracleGeneral.zst LRU cache size     5704, 4785461 req, miss ratio 0.3061, byte miss ratio 0.3061
