result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size      647, 2835811 req, miss ratio 0.6437, byte miss ratio 0.6437
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size     1943, 2835811 req, miss ratio 0.6300, byte miss ratio 0.6300
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size     6477, 2835811 req, miss ratio 0.6024, byte miss ratio 0.6024
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size    19431, 2835811 req, miss ratio 0.5898, byte miss ratio 0.5898
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size    64773, 2835811 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size   129546, 2835811 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size   259092, 2835811 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns17452.oracleGeneral.zst clock2 cache size   518184, 2835811 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size      647, 2835811 req, miss ratio 0.6227, byte miss ratio 0.6227
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size     1943, 2835811 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size     6477, 2835811 req, miss ratio 0.6008, byte miss ratio 0.6008
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size    19431, 2835811 req, miss ratio 0.5634, byte miss ratio 0.5634
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size    64773, 2835811 req, miss ratio 0.4407, byte miss ratio 0.4407
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size   129546, 2835811 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size   259092, 2835811 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns17452.oracleGeneral.zst ARC cache size   518184, 2835811 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size      647, 2835811 req, miss ratio 0.6454, byte miss ratio 0.6454
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size     1943, 2835811 req, miss ratio 0.6325, byte miss ratio 0.6325
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size     6477, 2835811 req, miss ratio 0.6028, byte miss ratio 0.6028
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size    19431, 2835811 req, miss ratio 0.5769, byte miss ratio 0.5769
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size    64773, 2835811 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size   129546, 2835811 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size   259092, 2835811 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns17452.oracleGeneral.zst LRU cache size   518184, 2835811 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size      647, 2835811 req, miss ratio 0.6428, byte miss ratio 0.6428
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size     1943, 2835811 req, miss ratio 0.6282, byte miss ratio 0.6282
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size     6477, 2835811 req, miss ratio 0.6021, byte miss ratio 0.6021
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size    19431, 2835811 req, miss ratio 0.5766, byte miss ratio 0.5766
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size    64773, 2835811 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size   129546, 2835811 req, miss ratio 0.3753, byte miss ratio 0.3753
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size   259092, 2835811 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns17452.oracleGeneral.zst LeCaR cache size   518184, 2835811 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size      647, 2835811 req, miss ratio 0.6264, byte miss ratio 0.6264
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size     1943, 2835811 req, miss ratio 0.6084, byte miss ratio 0.6084
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size     6477, 2835811 req, miss ratio 0.5999, byte miss ratio 0.5999
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size    19431, 2835811 req, miss ratio 0.5568, byte miss ratio 0.5568
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size    64773, 2835811 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size   129546, 2835811 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size   259092, 2835811 req, miss ratio 0.2602, byte miss ratio 0.2602
result/tencentBlock.ns17452.oracleGeneral.zst S3FIFO-1 cache size   518184, 2835811 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size      647, 2835811 req, miss ratio 0.6449, byte miss ratio 0.6449
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size     1943, 2835811 req, miss ratio 0.6185, byte miss ratio 0.6185
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size     6477, 2835811 req, miss ratio 0.6007, byte miss ratio 0.6007
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size    19431, 2835811 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size    64773, 2835811 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size   129546, 2835811 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size   259092, 2835811 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns17452.oracleGeneral.zst LHD cache size   518184, 2835811 req, miss ratio 0.2327, byte miss ratio 0.2327
