result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size      367, 3876221 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size     1102, 3876221 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size     3673, 3876221 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size    11021, 3876221 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size    36738, 3876221 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size    73476, 3876221 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size   146952, 3876221 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns8689.oracleGeneral.zst S3FIFO-1 cache size   293904, 3876221 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size      367, 3876221 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size     1102, 3876221 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size     3673, 3876221 req, miss ratio 0.2973, byte miss ratio 0.2973
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size    11021, 3876221 req, miss ratio 0.2653, byte miss ratio 0.2653
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size    36738, 3876221 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size    73476, 3876221 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size   146952, 3876221 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns8689.oracleGeneral.zst LHD cache size   293904, 3876221 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size      367, 3876221 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size     1102, 3876221 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size     3673, 3876221 req, miss ratio 0.3092, byte miss ratio 0.3092
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size    11021, 3876221 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size    36738, 3876221 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size    73476, 3876221 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size   146952, 3876221 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns8689.oracleGeneral.zst Clock cache size   293904, 3876221 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size      367, 3876221 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size     1102, 3876221 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size     3673, 3876221 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size    11021, 3876221 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size    36738, 3876221 req, miss ratio 0.2105, byte miss ratio 0.2105
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size    73476, 3876221 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size   146952, 3876221 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns8689.oracleGeneral.zst LeCaR cache size   293904, 3876221 req, miss ratio 0.0951, byte miss ratio 0.0951
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size      367, 3876221 req, miss ratio 0.5067, byte miss ratio 0.5067
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size     1102, 3876221 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size     3673, 3876221 req, miss ratio 0.2982, byte miss ratio 0.2982
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size    11021, 3876221 req, miss ratio 0.2588, byte miss ratio 0.2588
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size    36738, 3876221 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size    73476, 3876221 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size   146952, 3876221 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns8689.oracleGeneral.zst LIRS cache size   293904, 3876221 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size      367, 3876221 req, miss ratio 0.5630, byte miss ratio 0.5630
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size     1102, 3876221 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size     3673, 3876221 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size    11021, 3876221 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size    36738, 3876221 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size    73476, 3876221 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size   146952, 3876221 req, miss ratio 0.1291, byte miss ratio 0.1291
result/tencentBlock.ns8689.oracleGeneral.zst FIFO cache size   293904, 3876221 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns8689.oracleGeneral.zst LRU cache size      367, 3876221 req, miss ratio 0.4851, byte miss ratio 0.4851
