result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size      121, 1465343 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size      365, 1465343 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size     1218, 1465343 req, miss ratio 0.3579, byte miss ratio 0.3579
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size     3654, 1465343 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size    12181, 1465343 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size    24363, 1465343 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size    48726, 1465343 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns12637.oracleGeneral.zst LHD cache size    97453, 1465343 req, miss ratio 0.0907, byte miss ratio 0.0907
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size      121, 1465343 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size      365, 1465343 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size     1218, 1465343 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size     3654, 1465343 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size    12181, 1465343 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size    24363, 1465343 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size    48726, 1465343 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns12637.oracleGeneral.zst LeCaR cache size    97453, 1465343 req, miss ratio 0.0877, byte miss ratio 0.0877
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size      121, 1465343 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size      365, 1465343 req, miss ratio 0.3636, byte miss ratio 0.3636
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size     1218, 1465343 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size     3654, 1465343 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size    12181, 1465343 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size    24363, 1465343 req, miss ratio 0.2502, byte miss ratio 0.2502
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size    48726, 1465343 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns12637.oracleGeneral.zst Cacheus cache size    97453, 1465343 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size      121, 1465343 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size      365, 1465343 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size     1218, 1465343 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size     3654, 1465343 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size    12181, 1465343 req, miss ratio 0.2933, byte miss ratio 0.2933
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size    24363, 1465343 req, miss ratio 0.2475, byte miss ratio 0.2475
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size    48726, 1465343 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns12637.oracleGeneral.zst LRU cache size    97453, 1465343 req, miss ratio 0.0872, byte miss ratio 0.0872
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size      121, 1465343 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size      365, 1465343 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size     1218, 1465343 req, miss ratio 0.3585, byte miss ratio 0.3585
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size     3654, 1465343 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size    12181, 1465343 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size    24363, 1465343 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size    48726, 1465343 req, miss ratio 0.2057, byte miss ratio 0.2057
result/tencentBlock.ns12637.oracleGeneral.zst clock2 cache size    97453, 1465343 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns12637.oracleGeneral.zst FIFO cache size      121, 1465343 req, miss ratio 0.4730, byte miss ratio 0.4730
