result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size      294, 1531809 req, miss ratio 0.6009, byte miss ratio 0.6009
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size      883, 1531809 req, miss ratio 0.5586, byte miss ratio 0.5586
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size     2945, 1531809 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size     8836, 1531809 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size    29456, 1531809 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size    58913, 1531809 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size   117826, 1531809 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns8631.oracleGeneral.zst FIFO cache size   235652, 1531809 req, miss ratio 0.2216, byte miss ratio 0.2216
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size      294, 1531809 req, miss ratio 0.5486, byte miss ratio 0.5486
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size      883, 1531809 req, miss ratio 0.5369, byte miss ratio 0.5369
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size     2945, 1531809 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size     8836, 1531809 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size    29456, 1531809 req, miss ratio 0.4722, byte miss ratio 0.4722
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size    58913, 1531809 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size   117826, 1531809 req, miss ratio 0.2259, byte miss ratio 0.2259
result/tencentBlock.ns8631.oracleGeneral.zst Clock cache size   235652, 1531809 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size      294, 1531809 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size      883, 1531809 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size     2945, 1531809 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size     8836, 1531809 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size    29456, 1531809 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size    58913, 1531809 req, miss ratio 0.3513, byte miss ratio 0.3513
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size   117826, 1531809 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns8631.oracleGeneral.zst LHD cache size   235652, 1531809 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size      294, 1531809 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size      883, 1531809 req, miss ratio 0.5331, byte miss ratio 0.5331
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size     2945, 1531809 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size     8836, 1531809 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size    29456, 1531809 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size    58913, 1531809 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size   117826, 1531809 req, miss ratio 0.2049, byte miss ratio 0.2049
result/tencentBlock.ns8631.oracleGeneral.zst S3FIFO-1 cache size   235652, 1531809 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns8631.oracleGeneral.zst LeCaR cache size      294, 1531809 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns8631.oracleGeneral.zst LeCaR cache size      883, 1531809 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns8631.oracleGeneral.zst LeCaR cache size     2945, 1531809 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns8631.oracleGeneral.zst LeCaR cache size     8836, 1531809 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns8631.oracleGeneral.zst LeCaR cache size    29456, 1531809 req, miss ratio 0.4639, byte miss ratio 0.4639
