result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size      205, 1662266 req, miss ratio 0.6151, byte miss ratio 0.6151
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size      617, 1662266 req, miss ratio 0.5510, byte miss ratio 0.5510
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size     2056, 1662266 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size     6170, 1662266 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size    20568, 1662266 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size    41136, 1662266 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size    82272, 1662266 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns22050.oracleGeneral.zst FIFO cache size   164544, 1662266 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size      205, 1662266 req, miss ratio 0.5377, byte miss ratio 0.5377
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size      617, 1662266 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size     2056, 1662266 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size     6170, 1662266 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size    20568, 1662266 req, miss ratio 0.4079, byte miss ratio 0.4079
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size    41136, 1662266 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size    82272, 1662266 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns22050.oracleGeneral.zst LeCaR cache size   164544, 1662266 req, miss ratio 0.1295, byte miss ratio 0.1295
