result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size      227, 1419131 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size      683, 1419131 req, miss ratio 0.4699, byte miss ratio 0.4699
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size     2276, 1419131 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size     6830, 1419131 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size    22769, 1419131 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size    45538, 1419131 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size    91076, 1419131 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns19602.oracleGeneral.zst LHD cache size   182152, 1419131 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size      227, 1419131 req, miss ratio 0.5352, byte miss ratio 0.5352
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size      683, 1419131 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size     2276, 1419131 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size     6830, 1419131 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size    22769, 1419131 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size    45538, 1419131 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size    91076, 1419131 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns19602.oracleGeneral.zst FIFO cache size   182152, 1419131 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size      227, 1419131 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size      683, 1419131 req, miss ratio 0.4974, byte miss ratio 0.4974
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size     2276, 1419131 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size     6830, 1419131 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size    22769, 1419131 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size    45538, 1419131 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size    91076, 1419131 req, miss ratio 0.2066, byte miss ratio 0.2066
result/tencentBlock.ns19602.oracleGeneral.zst LIRS cache size   182152, 1419131 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size      227, 1419131 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size      683, 1419131 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size     2276, 1419131 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size     6830, 1419131 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size    22769, 1419131 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size    45538, 1419131 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size    91076, 1419131 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns19602.oracleGeneral.zst Cacheus cache size   182152, 1419131 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size      227, 1419131 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size      683, 1419131 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size     2276, 1419131 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size     6830, 1419131 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size    22769, 1419131 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size    45538, 1419131 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size    91076, 1419131 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns19602.oracleGeneral.zst LeCaR cache size   182152, 1419131 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size      227, 1419131 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size      683, 1419131 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size     2276, 1419131 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size     6830, 1419131 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size    22769, 1419131 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size    45538, 1419131 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size    91076, 1419131 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns19602.oracleGeneral.zst Clock cache size   182152, 1419131 req, miss ratio 0.1620, byte miss ratio 0.1620
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size      227, 1419131 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size      683, 1419131 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size     2276, 1419131 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size     6830, 1419131 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size    22769, 1419131 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size    45538, 1419131 req, miss ratio 0.3296, byte miss ratio 0.3296
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size    91076, 1419131 req, miss ratio 0.2133, byte miss ratio 0.2133
result/tencentBlock.ns19602.oracleGeneral.zst ARC cache size   182152, 1419131 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size      227, 1419131 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size      683, 1419131 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size     2276, 1419131 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size     6830, 1419131 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size    22769, 1419131 req, miss ratio 0.4116, byte miss ratio 0.4116
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size    45538, 1419131 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size    91076, 1419131 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns19602.oracleGeneral.zst LRU cache size   182152, 1419131 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size      227, 1419131 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size      683, 1419131 req, miss ratio 0.4681, byte miss ratio 0.4681
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size     2276, 1419131 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size     6830, 1419131 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size    22769, 1419131 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size    45538, 1419131 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size    91076, 1419131 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-1 cache size   182152, 1419131 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size      227, 1419131 req, miss ratio 0.4768, byte miss ratio 0.4768
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size      683, 1419131 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size     2276, 1419131 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size     6830, 1419131 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size    22769, 1419131 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size    45538, 1419131 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size    91076, 1419131 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns19602.oracleGeneral.zst clock2 cache size   182152, 1419131 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size      227, 1419131 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size      683, 1419131 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size     2276, 1419131 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size     6830, 1419131 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size    22769, 1419131 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size    45538, 1419131 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size    91076, 1419131 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d-1 cache size   182152, 1419131 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size      227, 1419131 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size      683, 1419131 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size     2276, 1419131 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size     6830, 1419131 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size    22769, 1419131 req, miss ratio 0.3645, byte miss ratio 0.3645
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size    45538, 1419131 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size    91076, 1419131 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns19602.oracleGeneral.zst LRB cache size   182152, 1419131 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size      227, 1419131 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size      683, 1419131 req, miss ratio 0.4690, byte miss ratio 0.4690
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2276, 1419131 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6830, 1419131 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size    22769, 1419131 req, miss ratio 0.4356, byte miss ratio 0.4356
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size    45538, 1419131 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size    91076, 1419131 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns19602.oracleGeneral.zst S4LRU(25:25:25:25) cache size   182152, 1419131 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      227, 1419131 req, miss ratio 0.4847, byte miss ratio 0.4847
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      683, 1419131 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2276, 1419131 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6830, 1419131 req, miss ratio 0.4637, byte miss ratio 0.4637
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    22769, 1419131 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    45538, 1419131 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    91076, 1419131 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns19602.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   182152, 1419131 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size      227, 1419131 req, miss ratio 0.5451, byte miss ratio 0.5451
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size      683, 1419131 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size     2276, 1419131 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size     6830, 1419131 req, miss ratio 0.5328, byte miss ratio 0.5328
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size    22769, 1419131 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size    45538, 1419131 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size    91076, 1419131 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns19602.oracleGeneral.zst B-LRU cache size   182152, 1419131 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size      227, 1419131 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size      683, 1419131 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size     2276, 1419131 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size     6830, 1419131 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size    22769, 1419131 req, miss ratio 0.3811, byte miss ratio 0.3811
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size    45538, 1419131 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size    91076, 1419131 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns19602.oracleGeneral.zst TwoQ cache size   182152, 1419131 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size      227, 1419131 req, miss ratio 0.4738, byte miss ratio 0.4738
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size      683, 1419131 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size     2276, 1419131 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size     6830, 1419131 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size    22769, 1419131 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size    45538, 1419131 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size    91076, 1419131 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO cache size   182152, 1419131 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size      227, 1419131 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size      683, 1419131 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size     2276, 1419131 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size     6830, 1419131 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size    22769, 1419131 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size    45538, 1419131 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size    91076, 1419131 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns19602.oracleGeneral.zst S3FIFO-d cache size   182152, 1419131 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns19602.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      227, 1419131 req, miss ratio 0.7579, byte miss ratio 0.7579
result/tencentBlock.ns19602.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      683, 1419131 req, miss ratio 0.6382, byte miss ratio 0.6382
result/tencentBlock.ns19602.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2276, 1419131 req, miss ratio 0.4703, byte miss ratio 0.4703
result/tencentBlock.ns19602.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     6830, 1419131 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns19602.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    22769, 1419131 req, miss ratio 0.3609, byte miss ratio 0.3609
result/tencentBlock.ns19602.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    45538, 1419131 req, miss ratio 0.2721, byte miss ratio 0.2721
