result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size      184, 1191116 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size      553, 1191116 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size     1845, 1191116 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size     5536, 1191116 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size    18455, 1191116 req, miss ratio 0.4247, byte miss ratio 0.4247
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size    36910, 1191116 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size    73820, 1191116 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns22570.oracleGeneral.zst ARC cache size   147640, 1191116 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size      184, 1191116 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size      553, 1191116 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size     1845, 1191116 req, miss ratio 0.4758, byte miss ratio 0.4758
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size     5536, 1191116 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size    18455, 1191116 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size    36910, 1191116 req, miss ratio 0.3836, byte miss ratio 0.3836
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size    73820, 1191116 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns22570.oracleGeneral.zst LHD cache size   147640, 1191116 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size      184, 1191116 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size      553, 1191116 req, miss ratio 0.5126, byte miss ratio 0.5126
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size     1845, 1191116 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size     5536, 1191116 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size    18455, 1191116 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size    36910, 1191116 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size    73820, 1191116 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns22570.oracleGeneral.zst LIRS cache size   147640, 1191116 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size      184, 1191116 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size      553, 1191116 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size     1845, 1191116 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size     5536, 1191116 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size    18455, 1191116 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size    36910, 1191116 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size    73820, 1191116 req, miss ratio 0.2648, byte miss ratio 0.2648
result/tencentBlock.ns22570.oracleGeneral.zst Cacheus cache size   147640, 1191116 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size      184, 1191116 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size      553, 1191116 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size     1845, 1191116 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size     5536, 1191116 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size    18455, 1191116 req, miss ratio 0.4717, byte miss ratio 0.4717
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size    36910, 1191116 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size    73820, 1191116 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns22570.oracleGeneral.zst LRU cache size   147640, 1191116 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns22570.oracleGeneral.zst clock2 cache size      184, 1191116 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns22570.oracleGeneral.zst clock2 cache size      553, 1191116 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns22570.oracleGeneral.zst clock2 cache size     1845, 1191116 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns22570.oracleGeneral.zst clock2 cache size     5536, 1191116 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns22570.oracleGeneral.zst clock2 cache size    18455, 1191116 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns22570.oracleGeneral.zst clock2 cache size    36910, 1191116 req, miss ratio 0.3994, byte miss ratio 0.3994
