result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size      896, 8443646 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size     2690, 8443646 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size     8968, 8443646 req, miss ratio 0.4211, byte miss ratio 0.4211
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size    26904, 8443646 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size    89682, 8443646 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size   179364, 8443646 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size   358728, 8443646 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns12683.oracleGeneral.zst LeCaR cache size   717457, 8443646 req, miss ratio 0.1092, byte miss ratio 0.1092
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size      896, 8443646 req, miss ratio 0.5661, byte miss ratio 0.5661
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size     2690, 8443646 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size     8968, 8443646 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size    26904, 8443646 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size    89682, 8443646 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size   179364, 8443646 req, miss ratio 0.3002, byte miss ratio 0.3002
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size   358728, 8443646 req, miss ratio 0.2555, byte miss ratio 0.2555
result/tencentBlock.ns12683.oracleGeneral.zst FIFO cache size   717457, 8443646 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size      896, 8443646 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size     2690, 8443646 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size     8968, 8443646 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size    26904, 8443646 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size    89682, 8443646 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size   179364, 8443646 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size   358728, 8443646 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns12683.oracleGeneral.zst S3FIFO-1 cache size   717457, 8443646 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size      896, 8443646 req, miss ratio 0.4607, byte miss ratio 0.4607
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size     2690, 8443646 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size     8968, 8443646 req, miss ratio 0.4230, byte miss ratio 0.4230
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size    26904, 8443646 req, miss ratio 0.3992, byte miss ratio 0.3992
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size    89682, 8443646 req, miss ratio 0.3400, byte miss ratio 0.3400
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size   179364, 8443646 req, miss ratio 0.2839, byte miss ratio 0.2839
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size   358728, 8443646 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns12683.oracleGeneral.zst LRU cache size   717457, 8443646 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns12683.oracleGeneral.zst LHD cache size      896, 8443646 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns12683.oracleGeneral.zst LHD cache size     2690, 8443646 req, miss ratio 0.4378, byte miss ratio 0.4378
