result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size      161, 1593702 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size      485, 1593702 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size     1617, 1593702 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size     4853, 1593702 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size    16178, 1593702 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size    32356, 1593702 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size    64712, 1593702 req, miss ratio 0.2805, byte miss ratio 0.2805
result/tencentBlock.ns20287.oracleGeneral.zst Clock cache size   129424, 1593702 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size      161, 1593702 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size      485, 1593702 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size     1617, 1593702 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size     4853, 1593702 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size    16178, 1593702 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size    32356, 1593702 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size    64712, 1593702 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns20287.oracleGeneral.zst Cacheus cache size   129424, 1593702 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns20287.oracleGeneral.zst FIFO cache size      161, 1593702 req, miss ratio 0.5923, byte miss ratio 0.5923
result/tencentBlock.ns20287.oracleGeneral.zst FIFO cache size      485, 1593702 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns20287.oracleGeneral.zst FIFO cache size     1617, 1593702 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns20287.oracleGeneral.zst FIFO cache size     4853, 1593702 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns20287.oracleGeneral.zst FIFO cache size    16178, 1593702 req, miss ratio 0.4143, byte miss ratio 0.4143
