result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size      224, 1301601 req, miss ratio 0.4833, byte miss ratio 0.4833
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size      672, 1301601 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size     2242, 1301601 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size     6728, 1301601 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size    22427, 1301601 req, miss ratio 0.4243, byte miss ratio 0.4243
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size    44854, 1301601 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size    89708, 1301601 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns19396.oracleGeneral.zst LeCaR cache size   179416, 1301601 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size      224, 1301601 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size      672, 1301601 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size     2242, 1301601 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size     6728, 1301601 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size    22427, 1301601 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size    44854, 1301601 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size    89708, 1301601 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns19396.oracleGeneral.zst S3FIFO-1 cache size   179416, 1301601 req, miss ratio 0.1739, byte miss ratio 0.1739
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size      224, 1301601 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size      672, 1301601 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size     2242, 1301601 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size     6728, 1301601 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size    22427, 1301601 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size    44854, 1301601 req, miss ratio 0.3900, byte miss ratio 0.3900
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size    89708, 1301601 req, miss ratio 0.2260, byte miss ratio 0.2260
result/tencentBlock.ns19396.oracleGeneral.zst LRU cache size   179416, 1301601 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns19396.oracleGeneral.zst LIRS cache size      224, 1301601 req, miss ratio 0.5522, byte miss ratio 0.5522
result/tencentBlock.ns19396.oracleGeneral.zst LIRS cache size      672, 1301601 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns19396.oracleGeneral.zst LIRS cache size     2242, 1301601 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns19396.oracleGeneral.zst LIRS cache size     6728, 1301601 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns19396.oracleGeneral.zst LIRS cache size    22427, 1301601 req, miss ratio 0.4174, byte miss ratio 0.4174
