result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size      430, 2474557 req, miss ratio 0.7874, byte miss ratio 0.7874
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size     1290, 2474557 req, miss ratio 0.7833, byte miss ratio 0.7833
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size     4301, 2474557 req, miss ratio 0.7802, byte miss ratio 0.7802
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size    12905, 2474557 req, miss ratio 0.7630, byte miss ratio 0.7630
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size    43017, 2474557 req, miss ratio 0.7082, byte miss ratio 0.7082
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size    86034, 2474557 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size   172068, 2474557 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns15257.oracleGeneral.zst Cacheus cache size   344136, 2474557 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size      430, 2474557 req, miss ratio 0.7948, byte miss ratio 0.7948
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size     1290, 2474557 req, miss ratio 0.7871, byte miss ratio 0.7871
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size     4301, 2474557 req, miss ratio 0.7786, byte miss ratio 0.7786
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size    12905, 2474557 req, miss ratio 0.7729, byte miss ratio 0.7729
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size    43017, 2474557 req, miss ratio 0.7416, byte miss ratio 0.7416
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size    86034, 2474557 req, miss ratio 0.6734, byte miss ratio 0.6734
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size   172068, 2474557 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns15257.oracleGeneral.zst LeCaR cache size   344136, 2474557 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size      430, 2474557 req, miss ratio 0.8233, byte miss ratio 0.8233
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size     1290, 2474557 req, miss ratio 0.8078, byte miss ratio 0.8078
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size     4301, 2474557 req, miss ratio 0.7864, byte miss ratio 0.7864
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size    12905, 2474557 req, miss ratio 0.7631, byte miss ratio 0.7631
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size    43017, 2474557 req, miss ratio 0.6719, byte miss ratio 0.6719
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size    86034, 2474557 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size   172068, 2474557 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns15257.oracleGeneral.zst LIRS cache size   344136, 2474557 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size      430, 2474557 req, miss ratio 0.7869, byte miss ratio 0.7869
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size     1290, 2474557 req, miss ratio 0.7835, byte miss ratio 0.7835
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size     4301, 2474557 req, miss ratio 0.7794, byte miss ratio 0.7794
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size    12905, 2474557 req, miss ratio 0.7660, byte miss ratio 0.7660
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size    43017, 2474557 req, miss ratio 0.7006, byte miss ratio 0.7006
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size    86034, 2474557 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size   172068, 2474557 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns15257.oracleGeneral.zst ARC cache size   344136, 2474557 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size      430, 2474557 req, miss ratio 0.7919, byte miss ratio 0.7919
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size     1290, 2474557 req, miss ratio 0.7837, byte miss ratio 0.7837
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size     4301, 2474557 req, miss ratio 0.7790, byte miss ratio 0.7790
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size    12905, 2474557 req, miss ratio 0.7629, byte miss ratio 0.7629
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size    43017, 2474557 req, miss ratio 0.6645, byte miss ratio 0.6645
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size    86034, 2474557 req, miss ratio 0.5241, byte miss ratio 0.5241
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size   172068, 2474557 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-1 cache size   344136, 2474557 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size      430, 2474557 req, miss ratio 0.7971, byte miss ratio 0.7971
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size     1290, 2474557 req, miss ratio 0.7874, byte miss ratio 0.7874
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size     4301, 2474557 req, miss ratio 0.7784, byte miss ratio 0.7784
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size    12905, 2474557 req, miss ratio 0.7681, byte miss ratio 0.7681
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size    43017, 2474557 req, miss ratio 0.7014, byte miss ratio 0.7014
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size    86034, 2474557 req, miss ratio 0.5897, byte miss ratio 0.5897
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size   172068, 2474557 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns15257.oracleGeneral.zst LHD cache size   344136, 2474557 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size      430, 2474557 req, miss ratio 0.8257, byte miss ratio 0.8257
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size     1290, 2474557 req, miss ratio 0.8021, byte miss ratio 0.8021
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size     4301, 2474557 req, miss ratio 0.7840, byte miss ratio 0.7840
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size    12905, 2474557 req, miss ratio 0.7761, byte miss ratio 0.7761
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size    43017, 2474557 req, miss ratio 0.7453, byte miss ratio 0.7453
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size    86034, 2474557 req, miss ratio 0.6777, byte miss ratio 0.6777
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size   172068, 2474557 req, miss ratio 0.4614, byte miss ratio 0.4614
result/tencentBlock.ns15257.oracleGeneral.zst FIFO cache size   344136, 2474557 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size      430, 2474557 req, miss ratio 0.7976, byte miss ratio 0.7976
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size     1290, 2474557 req, miss ratio 0.7880, byte miss ratio 0.7880
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size     4301, 2474557 req, miss ratio 0.7789, byte miss ratio 0.7789
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size    12905, 2474557 req, miss ratio 0.7730, byte miss ratio 0.7730
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size    43017, 2474557 req, miss ratio 0.7427, byte miss ratio 0.7427
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size    86034, 2474557 req, miss ratio 0.6791, byte miss ratio 0.6791
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size   172068, 2474557 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns15257.oracleGeneral.zst Clock cache size   344136, 2474557 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size      430, 2474557 req, miss ratio 0.8003, byte miss ratio 0.8003
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size     1290, 2474557 req, miss ratio 0.7890, byte miss ratio 0.7890
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size     4301, 2474557 req, miss ratio 0.7791, byte miss ratio 0.7791
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size    12905, 2474557 req, miss ratio 0.7734, byte miss ratio 0.7734
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size    43017, 2474557 req, miss ratio 0.7431, byte miss ratio 0.7431
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size    86034, 2474557 req, miss ratio 0.6754, byte miss ratio 0.6754
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size   172068, 2474557 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns15257.oracleGeneral.zst LRU cache size   344136, 2474557 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size      430, 2474557 req, miss ratio 0.7948, byte miss ratio 0.7948
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size     1290, 2474557 req, miss ratio 0.7867, byte miss ratio 0.7867
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size     4301, 2474557 req, miss ratio 0.7781, byte miss ratio 0.7781
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size    12905, 2474557 req, miss ratio 0.7725, byte miss ratio 0.7725
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size    43017, 2474557 req, miss ratio 0.7412, byte miss ratio 0.7412
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size    86034, 2474557 req, miss ratio 0.6817, byte miss ratio 0.6817
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size   172068, 2474557 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns15257.oracleGeneral.zst clock2 cache size   344136, 2474557 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-d-1 cache size      430, 2474557 req, miss ratio 0.7869, byte miss ratio 0.7869
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-d-1 cache size     1290, 2474557 req, miss ratio 0.7831, byte miss ratio 0.7831
result/tencentBlock.ns15257.oracleGeneral.zst S3FIFO-d-1 cache size     4301, 2474557 req, miss ratio 0.7790, byte miss ratio 0.7790
