result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size      276, 5662583 req, miss ratio 0.6608, byte miss ratio 0.6608
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size      829, 5662583 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size     2764, 5662583 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size     8292, 5662583 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size    27643, 5662583 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size    55286, 5662583 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size   110573, 5662583 req, miss ratio 0.0652, byte miss ratio 0.0652
result/tencentBlock.ns11321.oracleGeneral.zst FIFO cache size   221146, 5662583 req, miss ratio 0.0533, byte miss ratio 0.0533
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size      276, 5662583 req, miss ratio 0.5893, byte miss ratio 0.5893
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size      829, 5662583 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size     2764, 5662583 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size     8292, 5662583 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size    27643, 5662583 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size    55286, 5662583 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size   110573, 5662583 req, miss ratio 0.0546, byte miss ratio 0.0546
result/tencentBlock.ns11321.oracleGeneral.zst Clock cache size   221146, 5662583 req, miss ratio 0.0489, byte miss ratio 0.0489
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size      276, 5662583 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size      829, 5662583 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size     2764, 5662583 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size     8292, 5662583 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size    27643, 5662583 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size    55286, 5662583 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size   110573, 5662583 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns11321.oracleGeneral.zst LHD cache size   221146, 5662583 req, miss ratio 0.0490, byte miss ratio 0.0490
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size      276, 5662583 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size      829, 5662583 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size     2764, 5662583 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size     8292, 5662583 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size    27643, 5662583 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size    55286, 5662583 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size   110573, 5662583 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns11321.oracleGeneral.zst ARC cache size   221146, 5662583 req, miss ratio 0.0489, byte miss ratio 0.0489
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size      276, 5662583 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size      829, 5662583 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size     2764, 5662583 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size     8292, 5662583 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size    27643, 5662583 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size    55286, 5662583 req, miss ratio 0.0834, byte miss ratio 0.0834
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size   110573, 5662583 req, miss ratio 0.0549, byte miss ratio 0.0549
result/tencentBlock.ns11321.oracleGeneral.zst LIRS cache size   221146, 5662583 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size      276, 5662583 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size      829, 5662583 req, miss ratio 0.2379, byte miss ratio 0.2379
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size     2764, 5662583 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size     8292, 5662583 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size    27643, 5662583 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size    55286, 5662583 req, miss ratio 0.0847, byte miss ratio 0.0847
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size   110573, 5662583 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns11321.oracleGeneral.zst S3FIFO-1 cache size   221146, 5662583 req, miss ratio 0.0489, byte miss ratio 0.0489
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size      276, 5662583 req, miss ratio 0.6024, byte miss ratio 0.6024
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size      829, 5662583 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size     2764, 5662583 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size     8292, 5662583 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size    27643, 5662583 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size    55286, 5662583 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size   110573, 5662583 req, miss ratio 0.0529, byte miss ratio 0.0529
result/tencentBlock.ns11321.oracleGeneral.zst LRU cache size   221146, 5662583 req, miss ratio 0.0488, byte miss ratio 0.0488
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size      276, 5662583 req, miss ratio 0.5540, byte miss ratio 0.5540
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size      829, 5662583 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size     2764, 5662583 req, miss ratio 0.1646, byte miss ratio 0.1646
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size     8292, 5662583 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size    27643, 5662583 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size    55286, 5662583 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size   110573, 5662583 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns11321.oracleGeneral.zst LeCaR cache size   221146, 5662583 req, miss ratio 0.0489, byte miss ratio 0.0489
result/tencentBlock.ns11321.oracleGeneral.zst Cacheus cache size      276, 5662583 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns11321.oracleGeneral.zst Cacheus cache size      829, 5662583 req, miss ratio 0.2587, byte miss ratio 0.2587
