result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size      423, 3226287 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size     1269, 3226287 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size     4231, 3226287 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size    12695, 3226287 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size    42319, 3226287 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size    84639, 3226287 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size   169279, 3226287 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns17112.oracleGeneral.zst ARC cache size   338559, 3226287 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size      423, 3226287 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size     1269, 3226287 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size     4231, 3226287 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size    12695, 3226287 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size    42319, 3226287 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size    84639, 3226287 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size   169279, 3226287 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns17112.oracleGeneral.zst Clock cache size   338559, 3226287 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size      423, 3226287 req, miss ratio 0.5857, byte miss ratio 0.5857
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size     1269, 3226287 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size     4231, 3226287 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size    12695, 3226287 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size    42319, 3226287 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size    84639, 3226287 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size   169279, 3226287 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns17112.oracleGeneral.zst LHD cache size   338559, 3226287 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size      423, 3226287 req, miss ratio 0.5692, byte miss ratio 0.5692
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size     1269, 3226287 req, miss ratio 0.4512, byte miss ratio 0.4512
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size     4231, 3226287 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size    12695, 3226287 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size    42319, 3226287 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size    84639, 3226287 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size   169279, 3226287 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns17112.oracleGeneral.zst Cacheus cache size   338559, 3226287 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size      423, 3226287 req, miss ratio 0.6665, byte miss ratio 0.6665
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size     1269, 3226287 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size     4231, 3226287 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size    12695, 3226287 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size    42319, 3226287 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size    84639, 3226287 req, miss ratio 0.2191, byte miss ratio 0.2191
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size   169279, 3226287 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns17112.oracleGeneral.zst FIFO cache size   338559, 3226287 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size      423, 3226287 req, miss ratio 0.5808, byte miss ratio 0.5808
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size     1269, 3226287 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size     4231, 3226287 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size    12695, 3226287 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size    42319, 3226287 req, miss ratio 0.2707, byte miss ratio 0.2707
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size    84639, 3226287 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size   169279, 3226287 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-1 cache size   338559, 3226287 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size      423, 3226287 req, miss ratio 0.5878, byte miss ratio 0.5878
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size     1269, 3226287 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size     4231, 3226287 req, miss ratio 0.3711, byte miss ratio 0.3711
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size    12695, 3226287 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size    42319, 3226287 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size    84639, 3226287 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size   169279, 3226287 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns17112.oracleGeneral.zst LRU cache size   338559, 3226287 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size      423, 3226287 req, miss ratio 0.5824, byte miss ratio 0.5824
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size     1269, 3226287 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size     4231, 3226287 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size    12695, 3226287 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size    42319, 3226287 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size    84639, 3226287 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size   169279, 3226287 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns17112.oracleGeneral.zst clock2 cache size   338559, 3226287 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size      423, 3226287 req, miss ratio 0.5836, byte miss ratio 0.5836
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size     1269, 3226287 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size     4231, 3226287 req, miss ratio 0.3569, byte miss ratio 0.3569
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size    12695, 3226287 req, miss ratio 0.3295, byte miss ratio 0.3295
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size    42319, 3226287 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size    84639, 3226287 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size   169279, 3226287 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns17112.oracleGeneral.zst LeCaR cache size   338559, 3226287 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size      423, 3226287 req, miss ratio 0.5954, byte miss ratio 0.5954
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size     1269, 3226287 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size     4231, 3226287 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size    12695, 3226287 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size    42319, 3226287 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size    84639, 3226287 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size   169279, 3226287 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns17112.oracleGeneral.zst LIRS cache size   338559, 3226287 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size      423, 3226287 req, miss ratio 0.5698, byte miss ratio 0.5698
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size     1269, 3226287 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size     4231, 3226287 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size    12695, 3226287 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size    42319, 3226287 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size    84639, 3226287 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size   169279, 3226287 req, miss ratio 0.1489, byte miss ratio 0.1489
result/tencentBlock.ns17112.oracleGeneral.zst S3FIFO-d-1 cache size   338559, 3226287 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size      423, 3226287 req, miss ratio 0.5907, byte miss ratio 0.5907
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size     1269, 3226287 req, miss ratio 0.4073, byte miss ratio 0.4073
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size     4231, 3226287 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size    12695, 3226287 req, miss ratio 0.3271, byte miss ratio 0.3271
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size    42319, 3226287 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size    84639, 3226287 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size   169279, 3226287 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns17112.oracleGeneral.zst LRB cache size   338559, 3226287 req, miss ratio 0.1333, byte miss ratio 0.1333
