result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size      995, 26295908 req, miss ratio 0.1092, byte miss ratio 0.1092
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size     2985, 26295908 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size     9950, 26295908 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size    29852, 26295908 req, miss ratio 0.0639, byte miss ratio 0.0639
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size    99509, 26295908 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size   199019, 26295908 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size   398039, 26295908 req, miss ratio 0.0398, byte miss ratio 0.0398
result/tencentBlock.ns8927.oracleGeneral.zst clock2 cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size      995, 26295908 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size     2985, 26295908 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size     9950, 26295908 req, miss ratio 0.0705, byte miss ratio 0.0705
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size    29852, 26295908 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size    99509, 26295908 req, miss ratio 0.0576, byte miss ratio 0.0576
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size   199019, 26295908 req, miss ratio 0.0453, byte miss ratio 0.0453
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size   398039, 26295908 req, miss ratio 0.0394, byte miss ratio 0.0394
result/tencentBlock.ns8927.oracleGeneral.zst Clock cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size      995, 26295908 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size     2985, 26295908 req, miss ratio 0.0792, byte miss ratio 0.0792
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size     9950, 26295908 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size    29852, 26295908 req, miss ratio 0.0628, byte miss ratio 0.0628
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size    99509, 26295908 req, miss ratio 0.0531, byte miss ratio 0.0531
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size   199019, 26295908 req, miss ratio 0.0439, byte miss ratio 0.0439
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size   398039, 26295908 req, miss ratio 0.0402, byte miss ratio 0.0402
result/tencentBlock.ns8927.oracleGeneral.zst S3FIFO-1 cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size      995, 26295908 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size     2985, 26295908 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size     9950, 26295908 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size    29852, 26295908 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size    99509, 26295908 req, miss ratio 0.0523, byte miss ratio 0.0523
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size   199019, 26295908 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size   398039, 26295908 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns8927.oracleGeneral.zst LRU cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size      995, 26295908 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size     2985, 26295908 req, miss ratio 0.0794, byte miss ratio 0.0794
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size     9950, 26295908 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size    29852, 26295908 req, miss ratio 0.0609, byte miss ratio 0.0609
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size    99509, 26295908 req, miss ratio 0.0475, byte miss ratio 0.0475
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size   199019, 26295908 req, miss ratio 0.0406, byte miss ratio 0.0406
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size   398039, 26295908 req, miss ratio 0.0383, byte miss ratio 0.0383
result/tencentBlock.ns8927.oracleGeneral.zst LHD cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size      995, 26295908 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size     2985, 26295908 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size     9950, 26295908 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size    29852, 26295908 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size    99509, 26295908 req, miss ratio 0.0545, byte miss ratio 0.0545
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size   199019, 26295908 req, miss ratio 0.0473, byte miss ratio 0.0473
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size   398039, 26295908 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns8927.oracleGeneral.zst FIFO cache size   796079, 26295908 req, miss ratio 0.0394, byte miss ratio 0.0394
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size      995, 26295908 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size     2985, 26295908 req, miss ratio 0.0800, byte miss ratio 0.0800
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size     9950, 26295908 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size    29852, 26295908 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size    99509, 26295908 req, miss ratio 0.0529, byte miss ratio 0.0529
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size   199019, 26295908 req, miss ratio 0.0428, byte miss ratio 0.0428
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size   398039, 26295908 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns8927.oracleGeneral.zst Cacheus cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size      995, 26295908 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size     2985, 26295908 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size     9950, 26295908 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size    29852, 26295908 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size    99509, 26295908 req, miss ratio 0.0525, byte miss ratio 0.0525
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size   199019, 26295908 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size   398039, 26295908 req, miss ratio 0.0394, byte miss ratio 0.0394
result/tencentBlock.ns8927.oracleGeneral.zst ARC cache size   796079, 26295908 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns8927.oracleGeneral.zst LeCaR cache size      995, 26295908 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns8927.oracleGeneral.zst LeCaR cache size     2985, 26295908 req, miss ratio 0.0830, byte miss ratio 0.0830
result/tencentBlock.ns8927.oracleGeneral.zst LeCaR cache size     9950, 26295908 req, miss ratio 0.0699, byte miss ratio 0.0699
result/tencentBlock.ns8927.oracleGeneral.zst LeCaR cache size    29852, 26295908 req, miss ratio 0.0631, byte miss ratio 0.0631
