result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size      464, 3993327 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size     1392, 3993327 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size     4642, 3993327 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size    13926, 3993327 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size    46420, 3993327 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size    92840, 3993327 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size   185680, 3993327 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns23307.oracleGeneral.zst LeCaR cache size   371361, 3993327 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size      464, 3993327 req, miss ratio 0.5510, byte miss ratio 0.5510
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size     1392, 3993327 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size     4642, 3993327 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size    13926, 3993327 req, miss ratio 0.2835, byte miss ratio 0.2835
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size    46420, 3993327 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size    92840, 3993327 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size   185680, 3993327 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns23307.oracleGeneral.zst LIRS cache size   371361, 3993327 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size      464, 3993327 req, miss ratio 0.6431, byte miss ratio 0.6431
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size     1392, 3993327 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size     4642, 3993327 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size    13926, 3993327 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size    46420, 3993327 req, miss ratio 0.2460, byte miss ratio 0.2460
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size    92840, 3993327 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size   185680, 3993327 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns23307.oracleGeneral.zst FIFO cache size   371361, 3993327 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size      464, 3993327 req, miss ratio 0.5470, byte miss ratio 0.5470
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size     1392, 3993327 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size     4642, 3993327 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size    13926, 3993327 req, miss ratio 0.2969, byte miss ratio 0.2969
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size    46420, 3993327 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size    92840, 3993327 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size   185680, 3993327 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns23307.oracleGeneral.zst clock2 cache size   371361, 3993327 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size      464, 3993327 req, miss ratio 0.5493, byte miss ratio 0.5493
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size     1392, 3993327 req, miss ratio 0.4412, byte miss ratio 0.4412
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size     4642, 3993327 req, miss ratio 0.3288, byte miss ratio 0.3288
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size    13926, 3993327 req, miss ratio 0.2962, byte miss ratio 0.2962
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size    46420, 3993327 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size    92840, 3993327 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size   185680, 3993327 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns23307.oracleGeneral.zst Clock cache size   371361, 3993327 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns23307.oracleGeneral.zst LHD cache size      464, 3993327 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns23307.oracleGeneral.zst LHD cache size     1392, 3993327 req, miss ratio 0.4149, byte miss ratio 0.4149
result/tencentBlock.ns23307.oracleGeneral.zst LHD cache size     4642, 3993327 req, miss ratio 0.3224, byte miss ratio 0.3224
result/tencentBlock.ns23307.oracleGeneral.zst LHD cache size    13926, 3993327 req, miss ratio 0.2862, byte miss ratio 0.2862
