result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size      550, 5228464 req, miss ratio 0.5695, byte miss ratio 0.5695
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size     1651, 5228464 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size     5504, 5228464 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size    16513, 5228464 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size    55044, 5228464 req, miss ratio 0.4115, byte miss ratio 0.4115
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size   110089, 5228464 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size   220178, 5228464 req, miss ratio 0.3614, byte miss ratio 0.3614
result/tencentBlock.ns1891.oracleGeneral.zst ARC cache size   440356, 5228464 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size      550, 5228464 req, miss ratio 0.6851, byte miss ratio 0.6851
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size     1651, 5228464 req, miss ratio 0.6001, byte miss ratio 0.6001
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size     5504, 5228464 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size    16513, 5228464 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size    55044, 5228464 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size   110089, 5228464 req, miss ratio 0.4270, byte miss ratio 0.4270
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size   220178, 5228464 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns1891.oracleGeneral.zst FIFO cache size   440356, 5228464 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size      550, 5228464 req, miss ratio 0.6000, byte miss ratio 0.6000
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size     1651, 5228464 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size     5504, 5228464 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size    16513, 5228464 req, miss ratio 0.4659, byte miss ratio 0.4659
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size    55044, 5228464 req, miss ratio 0.4360, byte miss ratio 0.4360
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size   110089, 5228464 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size   220178, 5228464 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns1891.oracleGeneral.zst LRU cache size   440356, 5228464 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size      550, 5228464 req, miss ratio 0.5877, byte miss ratio 0.5877
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size     1651, 5228464 req, miss ratio 0.5589, byte miss ratio 0.5589
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size     5504, 5228464 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size    16513, 5228464 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size    55044, 5228464 req, miss ratio 0.4338, byte miss ratio 0.4338
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size   110089, 5228464 req, miss ratio 0.4134, byte miss ratio 0.4134
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size   220178, 5228464 req, miss ratio 0.3569, byte miss ratio 0.3569
result/tencentBlock.ns1891.oracleGeneral.zst clock2 cache size   440356, 5228464 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size      550, 5228464 req, miss ratio 0.5710, byte miss ratio 0.5710
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size     1651, 5228464 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size     5504, 5228464 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size    16513, 5228464 req, miss ratio 0.4472, byte miss ratio 0.4472
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size    55044, 5228464 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size   110089, 5228464 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size   220178, 5228464 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns1891.oracleGeneral.zst Cacheus cache size   440356, 5228464 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size      550, 5228464 req, miss ratio 0.5832, byte miss ratio 0.5832
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size     1651, 5228464 req, miss ratio 0.5511, byte miss ratio 0.5511
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size     5504, 5228464 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size    16513, 5228464 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size    55044, 5228464 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size   110089, 5228464 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size   220178, 5228464 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns1891.oracleGeneral.zst LHD cache size   440356, 5228464 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns1891.oracleGeneral.zst LIRS cache size      550, 5228464 req, miss ratio 0.5823, byte miss ratio 0.5823
result/tencentBlock.ns1891.oracleGeneral.zst LIRS cache size     1651, 5228464 req, miss ratio 0.5248, byte miss ratio 0.5248
result/tencentBlock.ns1891.oracleGeneral.zst LIRS cache size     5504, 5228464 req, miss ratio 0.4681, byte miss ratio 0.4681
result/tencentBlock.ns1891.oracleGeneral.zst LIRS cache size    16513, 5228464 req, miss ratio 0.4467, byte miss ratio 0.4467
