result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size      352, 3187099 req, miss ratio 0.6594, byte miss ratio 0.6594
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size     1057, 3187099 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size     3525, 3187099 req, miss ratio 0.2011, byte miss ratio 0.2011
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size    10576, 3187099 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size    35256, 3187099 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size    70513, 3187099 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size   141026, 3187099 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns21494.oracleGeneral.zst clock2 cache size   282052, 3187099 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size      352, 3187099 req, miss ratio 0.6853, byte miss ratio 0.6853
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size     1057, 3187099 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size     3525, 3187099 req, miss ratio 0.2011, byte miss ratio 0.2011
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size    10576, 3187099 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size    35256, 3187099 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size    70513, 3187099 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size   141026, 3187099 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns21494.oracleGeneral.zst Clock cache size   282052, 3187099 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size      352, 3187099 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size     1057, 3187099 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size     3525, 3187099 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size    10576, 3187099 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size    35256, 3187099 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size    70513, 3187099 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size   141026, 3187099 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns21494.oracleGeneral.zst Cacheus cache size   282052, 3187099 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size      352, 3187099 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size     1057, 3187099 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size     3525, 3187099 req, miss ratio 0.2002, byte miss ratio 0.2002
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size    10576, 3187099 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size    35256, 3187099 req, miss ratio 0.1514, byte miss ratio 0.1514
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size    70513, 3187099 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size   141026, 3187099 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns21494.oracleGeneral.zst LIRS cache size   282052, 3187099 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size      352, 3187099 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size     1057, 3187099 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size     3525, 3187099 req, miss ratio 0.1993, byte miss ratio 0.1993
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size    10576, 3187099 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size    35256, 3187099 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size    70513, 3187099 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size   141026, 3187099 req, miss ratio 0.1153, byte miss ratio 0.1153
result/tencentBlock.ns21494.oracleGeneral.zst S3FIFO-1 cache size   282052, 3187099 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size      352, 3187099 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size     1057, 3187099 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size     3525, 3187099 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size    10576, 3187099 req, miss ratio 0.1858, byte miss ratio 0.1858
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size    35256, 3187099 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size    70513, 3187099 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size   141026, 3187099 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns21494.oracleGeneral.zst LHD cache size   282052, 3187099 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size      352, 3187099 req, miss ratio 0.6974, byte miss ratio 0.6974
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size     1057, 3187099 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size     3525, 3187099 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size    10576, 3187099 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size    35256, 3187099 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size    70513, 3187099 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size   141026, 3187099 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns21494.oracleGeneral.zst LRU cache size   282052, 3187099 req, miss ratio 0.1116, byte miss ratio 0.1116
