result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size      296, 2452018 req, miss ratio 0.5414, byte miss ratio 0.5414
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size      888, 2452018 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size     2961, 2452018 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size     8884, 2452018 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size    29613, 2452018 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size    59226, 2452018 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size   118453, 2452018 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns19206.oracleGeneral.zst Cacheus cache size   236907, 2452018 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size      296, 2452018 req, miss ratio 0.5519, byte miss ratio 0.5519
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size      888, 2452018 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size     2961, 2452018 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size     8884, 2452018 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size    29613, 2452018 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size    59226, 2452018 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size   118453, 2452018 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns19206.oracleGeneral.zst clock2 cache size   236907, 2452018 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns19206.oracleGeneral.zst ARC cache size      296, 2452018 req, miss ratio 0.5419, byte miss ratio 0.5419
