result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size      302, 4580258 req, miss ratio 0.6637, byte miss ratio 0.6637
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size      908, 4580258 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size     3027, 4580258 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size     9081, 4580258 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size    30272, 4580258 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size    60544, 4580258 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size   121089, 4580258 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns21445.oracleGeneral.zst FIFO cache size   242179, 4580258 req, miss ratio 0.0690, byte miss ratio 0.0690
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size      302, 4580258 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size      908, 4580258 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size     3027, 4580258 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size     9081, 4580258 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size    30272, 4580258 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size    60544, 4580258 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size   121089, 4580258 req, miss ratio 0.0716, byte miss ratio 0.0716
result/tencentBlock.ns21445.oracleGeneral.zst Cacheus cache size   242179, 4580258 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns21445.oracleGeneral.zst LeCaR cache size      302, 4580258 req, miss ratio 0.5741, byte miss ratio 0.5741
result/tencentBlock.ns21445.oracleGeneral.zst LeCaR cache size      908, 4580258 req, miss ratio 0.3489, byte miss ratio 0.3489
result/tencentBlock.ns21445.oracleGeneral.zst LeCaR cache size     3027, 4580258 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns21445.oracleGeneral.zst LeCaR cache size     9081, 4580258 req, miss ratio 0.1682, byte miss ratio 0.1682
