result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size      460, 3695224 req, miss ratio 0.5950, byte miss ratio 0.5950
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size     1380, 3695224 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size     4600, 3695224 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size    13800, 3695224 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size    46002, 3695224 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size    92004, 3695224 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size   184008, 3695224 req, miss ratio 0.1397, byte miss ratio 0.1397
result/tencentBlock.ns22717.oracleGeneral.zst Clock cache size   368016, 3695224 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size      460, 3695224 req, miss ratio 0.5960, byte miss ratio 0.5960
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size     1380, 3695224 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size     4600, 3695224 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size    13800, 3695224 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size    46002, 3695224 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size    92004, 3695224 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size   184008, 3695224 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns22717.oracleGeneral.zst LHD cache size   368016, 3695224 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size      460, 3695224 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size     1380, 3695224 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size     4600, 3695224 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size    13800, 3695224 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size    46002, 3695224 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size    92004, 3695224 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size   184008, 3695224 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns22717.oracleGeneral.zst LeCaR cache size   368016, 3695224 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size      460, 3695224 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size     1380, 3695224 req, miss ratio 0.4407, byte miss ratio 0.4407
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size     4600, 3695224 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size    13800, 3695224 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size    46002, 3695224 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size    92004, 3695224 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size   184008, 3695224 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns22717.oracleGeneral.zst clock2 cache size   368016, 3695224 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size      460, 3695224 req, miss ratio 0.5823, byte miss ratio 0.5823
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size     1380, 3695224 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size     4600, 3695224 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size    13800, 3695224 req, miss ratio 0.2825, byte miss ratio 0.2825
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size    46002, 3695224 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size    92004, 3695224 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size   184008, 3695224 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns22717.oracleGeneral.zst Cacheus cache size   368016, 3695224 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size      460, 3695224 req, miss ratio 0.5919, byte miss ratio 0.5919
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size     1380, 3695224 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size     4600, 3695224 req, miss ratio 0.3289, byte miss ratio 0.3289
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size    13800, 3695224 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size    46002, 3695224 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size    92004, 3695224 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size   184008, 3695224 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns22717.oracleGeneral.zst LIRS cache size   368016, 3695224 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns22717.oracleGeneral.zst S3FIFO-1 cache size      460, 3695224 req, miss ratio 0.5862, byte miss ratio 0.5862
result/tencentBlock.ns22717.oracleGeneral.zst S3FIFO-1 cache size     1380, 3695224 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns22717.oracleGeneral.zst S3FIFO-1 cache size     4600, 3695224 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns22717.oracleGeneral.zst S3FIFO-1 cache size    13800, 3695224 req, miss ratio 0.2765, byte miss ratio 0.2765
