result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size      119, 1477392 req, miss ratio 0.4415, byte miss ratio 0.4415
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size      359, 1477392 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size     1197, 1477392 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size     3591, 1477392 req, miss ratio 0.3990, byte miss ratio 0.3990
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size    11970, 1477392 req, miss ratio 0.3473, byte miss ratio 0.3473
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size    23940, 1477392 req, miss ratio 0.2888, byte miss ratio 0.2888
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size    47880, 1477392 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns17601.oracleGeneral.zst Cacheus cache size    95760, 1477392 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size      119, 1477392 req, miss ratio 0.5248, byte miss ratio 0.5248
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size      359, 1477392 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size     1197, 1477392 req, miss ratio 0.4090, byte miss ratio 0.4090
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size     3591, 1477392 req, miss ratio 0.4015, byte miss ratio 0.4015
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size    11970, 1477392 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size    23940, 1477392 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size    47880, 1477392 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns17601.oracleGeneral.zst LHD cache size    95760, 1477392 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size      119, 1477392 req, miss ratio 0.4549, byte miss ratio 0.4549
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size      359, 1477392 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size     1197, 1477392 req, miss ratio 0.4082, byte miss ratio 0.4082
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size     3591, 1477392 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size    11970, 1477392 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size    23940, 1477392 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size    47880, 1477392 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns17601.oracleGeneral.zst LeCaR cache size    95760, 1477392 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size      119, 1477392 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size      359, 1477392 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size     1197, 1477392 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size     3591, 1477392 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size    11970, 1477392 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size    23940, 1477392 req, miss ratio 0.2991, byte miss ratio 0.2991
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size    47880, 1477392 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns17601.oracleGeneral.zst clock2 cache size    95760, 1477392 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns17601.oracleGeneral.zst LRU cache size      119, 1477392 req, miss ratio 0.4629, byte miss ratio 0.4629
