result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size      150, 3040727 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size      452, 3040727 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size     1506, 3040727 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size     4520, 3040727 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size    15069, 3040727 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size    30138, 3040727 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size    60276, 3040727 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns11715.oracleGeneral.zst S3FIFO-1 cache size   120552, 3040727 req, miss ratio 0.0514, byte miss ratio 0.0514
result/tencentBlock.ns11715.oracleGeneral.zst FIFO cache size      150, 3040727 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns11715.oracleGeneral.zst FIFO cache size      452, 3040727 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns11715.oracleGeneral.zst FIFO cache size     1506, 3040727 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns11715.oracleGeneral.zst FIFO cache size     4520, 3040727 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns11715.oracleGeneral.zst FIFO cache size    15069, 3040727 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns11715.oracleGeneral.zst FIFO cache size    30138, 3040727 req, miss ratio 0.1091, byte miss ratio 0.1091
