result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size      135, 1236919 req, miss ratio 0.5917, byte miss ratio 0.5917
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size      407, 1236919 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size     1358, 1236919 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size     4076, 1236919 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size    13588, 1236919 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size    27176, 1236919 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size    54353, 1236919 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns15284.oracleGeneral.zst LIRS cache size   108706, 1236919 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size      135, 1236919 req, miss ratio 0.6302, byte miss ratio 0.6302
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size      407, 1236919 req, miss ratio 0.5550, byte miss ratio 0.5550
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size     1358, 1236919 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size     4076, 1236919 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size    13588, 1236919 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size    27176, 1236919 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size    54353, 1236919 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns15284.oracleGeneral.zst FIFO cache size   108706, 1236919 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size      135, 1236919 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size      407, 1236919 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size     1358, 1236919 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size     4076, 1236919 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size    13588, 1236919 req, miss ratio 0.4654, byte miss ratio 0.4654
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size    27176, 1236919 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size    54353, 1236919 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns15284.oracleGeneral.zst ARC cache size   108706, 1236919 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns15284.oracleGeneral.zst LHD cache size      135, 1236919 req, miss ratio 0.5586, byte miss ratio 0.5586
