result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size      378, 3294644 req, miss ratio 0.5013, byte miss ratio 0.5013
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size     1135, 3294644 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size     3783, 3294644 req, miss ratio 0.3134, byte miss ratio 0.3134
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size    11350, 3294644 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size    37835, 3294644 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size    75671, 3294644 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size   151342, 3294644 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns6394.oracleGeneral.zst ARC cache size   302684, 3294644 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size      378, 3294644 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size     1135, 3294644 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size     3783, 3294644 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size    11350, 3294644 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size    37835, 3294644 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size    75671, 3294644 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size   151342, 3294644 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns6394.oracleGeneral.zst Cacheus cache size   302684, 3294644 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size      378, 3294644 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size     1135, 3294644 req, miss ratio 0.4384, byte miss ratio 0.4384
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size     3783, 3294644 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size    11350, 3294644 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size    37835, 3294644 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size    75671, 3294644 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size   151342, 3294644 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns6394.oracleGeneral.zst LRU cache size   302684, 3294644 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size      378, 3294644 req, miss ratio 0.5164, byte miss ratio 0.5164
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size     1135, 3294644 req, miss ratio 0.3882, byte miss ratio 0.3882
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size     3783, 3294644 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size    11350, 3294644 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size    37835, 3294644 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size    75671, 3294644 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size   151342, 3294644 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-1 cache size   302684, 3294644 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size      378, 3294644 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size     1135, 3294644 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size     3783, 3294644 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size    11350, 3294644 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size    37835, 3294644 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size    75671, 3294644 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size   151342, 3294644 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns6394.oracleGeneral.zst clock2 cache size   302684, 3294644 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size      378, 3294644 req, miss ratio 0.5926, byte miss ratio 0.5926
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size     1135, 3294644 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size     3783, 3294644 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size    11350, 3294644 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size    37835, 3294644 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size    75671, 3294644 req, miss ratio 0.1979, byte miss ratio 0.1979
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size   151342, 3294644 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns6394.oracleGeneral.zst FIFO cache size   302684, 3294644 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size      378, 3294644 req, miss ratio 0.5162, byte miss ratio 0.5162
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size     1135, 3294644 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size     3783, 3294644 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size    11350, 3294644 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size    37835, 3294644 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size    75671, 3294644 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size   151342, 3294644 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns6394.oracleGeneral.zst Clock cache size   302684, 3294644 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size      378, 3294644 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size     1135, 3294644 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size     3783, 3294644 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size    11350, 3294644 req, miss ratio 0.2980, byte miss ratio 0.2980
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size    37835, 3294644 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size    75671, 3294644 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size   151342, 3294644 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns6394.oracleGeneral.zst LeCaR cache size   302684, 3294644 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size      378, 3294644 req, miss ratio 0.5137, byte miss ratio 0.5137
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size     1135, 3294644 req, miss ratio 0.4322, byte miss ratio 0.4322
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size     3783, 3294644 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size    11350, 3294644 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size    37835, 3294644 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size    75671, 3294644 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size   151342, 3294644 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns6394.oracleGeneral.zst LHD cache size   302684, 3294644 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size      378, 3294644 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size     1135, 3294644 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size     3783, 3294644 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size    11350, 3294644 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size    37835, 3294644 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size    75671, 3294644 req, miss ratio 0.1943, byte miss ratio 0.1943
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size   151342, 3294644 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns6394.oracleGeneral.zst LIRS cache size   302684, 3294644 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size      378, 3294644 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size     1135, 3294644 req, miss ratio 0.3882, byte miss ratio 0.3882
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size     3783, 3294644 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size    11350, 3294644 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size    37835, 3294644 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size    75671, 3294644 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size   151342, 3294644 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns6394.oracleGeneral.zst S3FIFO-d-1 cache size   302684, 3294644 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size      378, 3294644 req, miss ratio 0.5534, byte miss ratio 0.5534
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size     1135, 3294644 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size     3783, 3294644 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size    11350, 3294644 req, miss ratio 0.2883, byte miss ratio 0.2883
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size    37835, 3294644 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size    75671, 3294644 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size   151342, 3294644 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns6394.oracleGeneral.zst LRB cache size   302684, 3294644 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns6394.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      378, 3294644 req, miss ratio 0.5523, byte miss ratio 0.5523
result/tencentBlock.ns6394.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1135, 3294644 req, miss ratio 0.4606, byte miss ratio 0.4606
result/tencentBlock.ns6394.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3783, 3294644 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns6394.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    11350, 3294644 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns6394.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    37835, 3294644 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns6394.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    75671, 3294644 req, miss ratio 0.2370, byte miss ratio 0.2370
